trade_id,timestamp,client_id,partner_id,instrument,direction,trade_volume,currency,is_fraudulent,is_opposite_trade,is_bonus_abuse
T_0000250,2022-09-02 08:34:00,C_000860,P_0025,AUDCAD,BUY,2276.86,US Dollar,False,False,False
T_0000251,2022-09-02 08:34:00,C_000864,P_0025,AUDCAD,BUY,2730.99,US Dollar,False,False,False
T_0000252,2022-09-02 08:42:00,C_000856,P_0025,XAUUSD,SELL,3456.72,US Dollar,False,False,False
T_0000253,2022-09-02 08:51:00,C_000855,P_0025,XAUUSD,SELL,3521.73,US Dollar,False,False,False
T_0000254,2022-09-02 08:52:00,C_000863,P_0025,BTCUSD,SELL,2954.24,US Dollar,False,False,False
T_0000255,2022-09-02 08:52:00,C_000854,P_0025,EURUSD,SELL,1803.36,US Dollar,False,False,False
T_0000256,2022-09-02 08:58:00,C_001157,P_0056,USDJPY,BUY,176.06,Euro,False,False,False
T_0000257,2022-09-02 09:29:00,C_001857,P_0155,BTCUSD,BUY,428.32,US Dollar,False,False,False
T_0000258,2022-09-02 09:40:00,C_001232,P_0155,EURUSD,BUY,140.82,US Dollar,False,False,False
T_0000259,2022-09-02 09:43:00,C_002092,P_0056,BTCUSD,BUY,262.93,Euro,False,False,False
T_0000260,2022-09-02 06:36:03,C_002004,P_0178,USDJPY,SELL,71470.26,Saudi Riyal,True,True,False
T_0000261,2022-09-02 10:17:00,C_001131,P_0155,BTCUSD,BUY,100.59,US Dollar,False,False,False
T_0000262,2022-09-02 10:24:00,C_001752,P_0166,EURUSD,BUY,168.18,Swiss Franc,False,False,False
T_0000263,2022-09-02 10:33:00,C_001048,P_0056,XAUUSD,SELL,3215.47,Euro,False,False,False
T_0000264,2022-09-02 10:37:00,C_000001,P_0114,BTCUSD,BUY,8092.0,US Dollar,True,True,False
T_0000265,2022-09-02 10:55:00,C_002045,P_0056,XAUUSD,BUY,96.33,Euro,False,False,False
T_0000266,2022-09-02 10:56:00,C_001464,P_0056,EURUSD,BUY,40.64,Euro,False,False,False
T_0000267,2022-09-02 11:02:00,C_001153,P_0155,USDJPY,BUY,432.66,US Dollar,False,False,False
T_0000268,2022-09-02 11:20:00,C_000506,P_0155,US100,SELL,260.73,US Dollar,False,False,False
T_0000269,2022-09-02 11:25:00,C_001325,P_0155,AUDCAD,BUY,401.32,US Dollar,False,False,False
T_0000270,2022-09-02 11:43:00,C_001773,P_0166,XAUUSD,BUY,53.92,Swiss Franc,False,False,False
T_0000271,2022-09-02 11:46:00,C_001159,P_0027,BTCUSD,BUY,499.24,Canadian Dollar,False,False,False
T_0000272,2022-09-02 11:49:00,C_001685,P_0056,USDJPY,SELL,186.17,Euro,False,False,False
T_0000273,2022-09-02 11:58:00,C_001278,P_0099,USDJPY,SELL,657.02,Yuan,False,False,False
T_0000274,2022-09-02 12:04:00,C_001975,P_0044,AUDCAD,BUY,76331.72,Yuan,True,True,False
T_0000275,2022-09-02 12:05:00,C_001477,P_0155,XAUUSD,BUY,677.77,US Dollar,False,False,False
T_0000276,2022-09-02 12:07:00,C_001508,P_0056,GBPJPY,BUY,571.2,Euro,False,False,False
T_0000277,2022-09-02 12:09:00,C_000449,P_0155,XAUUSD,BUY,613.28,US Dollar,False,False,False
T_0000278,2022-09-02 12:15:00,C_000921,P_0129,GBPJPY,SELL,5990.44,US Dollar,True,False,False
T_0000279,2022-09-02 12:16:00,C_001200,P_0027,EURUSD,SELL,579.52,Canadian Dollar,False,False,False
T_0000280,2022-09-02 12:16:00,C_000883,P_0046,XAUUSD,SELL,26688.51,Ruble,False,False,False
T_0000281,2022-09-02 12:47:00,C_002078,P_0155,XAUUSD,BUY,499.01,US Dollar,False,False,False
T_0000282,2022-09-02 12:55:00,C_000030,P_0127,GBPJPY,BUY,5073.01,US Dollar,True,False,False
T_0000283,2022-09-02 13:13:00,C_002005,P_0178,USDJPY,BUY,11495.93,Saudi Riyal,True,True,False
T_0000284,2022-09-02 13:23:00,C_000922,P_0056,AUDCAD,BUY,431.49,Euro,False,False,False
T_0000285,2022-09-02 13:24:00,C_001834,P_0056,EURUSD,SELL,133.43,Euro,False,False,False
T_0000286,2022-09-02 13:50:00,C_000576,P_0168,EURUSD,BUY,21558.03,Yen,False,False,False
T_0000287,2022-09-02 13:51:00,C_000827,P_0155,GBPJPY,BUY,302.57,US Dollar,False,False,False
T_0000288,2022-09-02 13:52:00,C_001777,P_0166,USDJPY,SELL,176.79,Swiss Franc,False,False,False
T_0000289,2022-09-02 13:52:00,C_001177,P_0168,EURUSD,BUY,29184.89,Yen,False,False,False
T_0000290,2022-09-02 13:58:00,C_000874,P_0164,BTCUSD,BUY,115.22,US Dollar,False,False,False
T_0000291,2022-09-02 14:02:00,C_000340,P_0056,EURUSD,BUY,374.01,Euro,False,False,False
T_0000292,2022-09-02 14:09:00,C_000057,P_0182,GBPJPY,BUY,598256.88,Euro,False,False,False
T_0000293,2022-09-02 14:13:00,C_000025,P_0127,EURUSD,BUY,16050.64,US Dollar,True,True,False
T_0000294,2022-09-02 14:20:00,C_001795,P_0140,USDJPY,BUY,2023.74,Shekel,False,False,False
T_0000295,2022-09-02 14:21:00,C_002090,P_0155,US100,BUY,142.76,US Dollar,False,False,False
T_0000296,2022-09-02 14:25:00,C_000057,P_0182,USDJPY,BUY,12571.41,Euro,False,False,False
T_0000297,2022-09-02 14:27:00,C_001790,P_0166,XAUUSD,BUY,386.49,Swiss Franc,False,False,False
T_0000298,2022-09-02 14:34:00,C_000702,P_0155,US100,SELL,192.07,US Dollar,False,False,False
T_0000299,2022-09-02 14:40:00,C_000784,P_0065,EURUSD,BUY,5644.8,Rupee,False,False,False
T_0000300,2022-09-02 14:52:00,C_001677,P_0166,US100,SELL,158.26,Swiss Franc,False,False,False
T_0000301,2022-09-02 15:07:00,C_001393,P_0102,XAUUSD,SELL,1053.38,Euro,False,False,False
T_0000302,2022-09-02 15:09:00,C_000201,P_0155,US100,BUY,1048.56,US Dollar,False,False,False
T_0000303,2022-09-01 19:11:02,C_000138,P_0145,EURUSD,SELL,6512.63,UK Pound,True,True,False
T_0000304,2022-09-02 15:11:00,C_001394,P_0102,EURUSD,BUY,3909.79,Euro,False,False,False
T_0000305,2022-09-02 15:14:00,C_001395,P_0102,XAUUSD,BUY,3548.11,Euro,False,False,False
T_0000306,2022-09-02 15:15:00,C_000687,P_0168,EURUSD,BUY,29090.81,Yen,False,False,False
T_0000307,2022-09-02 15:17:00,C_001398,P_0102,XAUUSD,BUY,2822.02,Euro,False,False,False
T_0000308,2022-09-02 15:17:00,C_001396,P_0102,USDJPY,BUY,1532.7,Euro,False,False,False
T_0000309,2022-09-02 15:22:00,C_001397,P_0102,AUDCAD,BUY,426.27,Euro,False,False,False
T_0000310,2022-09-02 15:25:00,C_001399,P_0102,BTCUSD,SELL,788.85,Euro,False,False,False
T_0000311,2022-09-02 15:26:00,C_001392,P_0102,BTCUSD,BUY,1586.16,Euro,False,False,False
T_0000312,2022-09-02 15:33:00,C_001264,P_0139,USDJPY,SELL,122.55,Euro,False,False,False
T_0000313,2022-09-02 15:37:00,C_001263,P_0139,EURUSD,SELL,2133.41,Euro,False,False,False
T_0000314,2022-09-02 15:38:00,C_001258,P_0139,EURUSD,SELL,1190.24,Euro,False,False,False
T_0000315,2022-09-02 15:41:00,C_001262,P_0139,GBPJPY,BUY,1287.29,Euro,False,False,False
T_0000316,2022-09-02 15:42:00,C_002091,P_0056,EURUSD,SELL,126.71,Euro,False,False,False
T_0000317,2022-09-02 15:44:00,C_001463,P_0173,GBPJPY,SELL,3354.5,Swiss Franc,True,False,False
T_0000318,2022-09-02 15:48:00,C_001852,P_0155,EURUSD,SELL,132.94,US Dollar,False,False,False
T_0000319,2022-09-02 15:55:00,C_001265,P_0139,USDJPY,BUY,792.29,Euro,False,False,False
T_0000320,2022-09-02 15:56:00,C_001778,P_0155,XAUUSD,SELL,29.17,US Dollar,False,False,False
T_0000321,2022-09-02 15:58:00,C_001260,P_0139,AUDCAD,SELL,187.01,Euro,False,False,False
T_0000322,2022-09-02 16:03:00,C_000875,P_0165,GBPJPY,BUY,55468.66,Rupee,False,False,False
T_0000323,2022-09-02 16:06:00,C_001796,P_0155,EURUSD,BUY,44.68,US Dollar,False,False,False
T_0000324,2022-09-02 16:32:00,C_001172,P_0027,BTCUSD,BUY,84.28,Canadian Dollar,False,False,False
T_0000325,2022-09-02 16:33:00,C_002057,P_0026,GBPJPY,SELL,1557.42,US Dollar,False,False,False
T_0000326,2022-09-02 16:34:00,C_002052,P_0026,XAUUSD,BUY,109.87,US Dollar,False,False,False
T_0000327,2022-09-02 16:35:00,C_001150,P_0155,GBPJPY,BUY,52.47,US Dollar,False,False,False
T_0000328,2022-09-02 16:38:00,C_002137,P_0155,BTCUSD,SELL,148.52,US Dollar,False,False,False
T_0000329,2022-09-02 16:38:00,C_000977,P_0155,EURUSD,BUY,50.14,US Dollar,False,False,False
T_0000330,2022-09-02 16:42:00,C_002055,P_0026,XAUUSD,BUY,4325.81,US Dollar,False,False,False
T_0000331,2022-09-02 16:43:00,C_002062,P_0026,BTCUSD,SELL,2724.12,US Dollar,False,False,False
T_0000332,2022-09-02 16:43:00,C_002064,P_0026,GBPJPY,SELL,3976.63,US Dollar,False,False,False
T_0000333,2022-09-02 16:44:00,C_000123,P_0155,BTCUSD,SELL,134.5,US Dollar,False,False,False
T_0000334,2022-09-02 16:46:00,C_002066,P_0026,GBPJPY,SELL,3765.84,US Dollar,False,False,False
T_0000335,2022-09-02 16:47:00,C_000003,P_0072,GBPJPY,BUY,1110.58,Euro,False,False,False
T_0000336,2022-09-02 16:48:00,C_001753,P_0166,EURUSD,SELL,315.76,Swiss Franc,False,False,False
T_0000337,2022-09-02 16:51:00,C_002056,P_0026,XAUUSD,SELL,1602.54,US Dollar,False,False,False
T_0000338,2022-09-02 16:57:00,C_000636,P_0092,US100,BUY,13753.42,US Dollar,True,True,False
T_0000339,2022-09-02 16:57:00,C_002048,P_0026,US100,BUY,3741.26,US Dollar,False,False,False
T_0000340,2022-09-02 16:58:00,C_000587,P_0155,XAUUSD,BUY,189.64,US Dollar,False,False,False
T_0000341,2022-09-02 16:58:00,C_002060,P_0026,GBPJPY,BUY,1888.63,US Dollar,False,False,False
T_0000342,2022-09-02 17:04:00,C_001807,P_0155,USDJPY,BUY,252.26,US Dollar,False,False,False
T_0000343,2022-09-02 17:08:00,C_001388,P_0155,USDJPY,BUY,28.65,US Dollar,False,False,False
T_0000344,2022-09-02 17:13:00,C_000906,P_0155,BTCUSD,SELL,1093.58,US Dollar,False,False,False
T_0000345,2022-09-02 17:30:00,C_000984,P_0056,EURUSD,BUY,431.11,Euro,False,False,False
T_0000346,2022-09-02 17:46:00,C_001185,P_0159,AUDCAD,SELL,380.56,Canadian Dollar,False,False,False
T_0000347,2022-09-02 18:00:00,C_001053,P_0145,EURUSD,SELL,8726.14,UK Pound,True,False,False
T_0000348,2022-09-02 18:10:00,C_000968,P_0175,GBPJPY,SELL,8564.32,Ruble,False,False,False
T_0000349,2022-09-02 18:16:00,C_001040,P_0155,EURUSD,SELL,888.54,US Dollar,False,False,False
T_0000350,2022-09-02 18:23:00,C_001209,P_0155,USDJPY,BUY,1690.23,US Dollar,False,False,False
T_0000351,2022-09-02 13:13:03,C_001918,P_0178,USDJPY,SELL,11393.9,Saudi Riyal,True,True,False
T_0000352,2022-09-02 16:57:04,C_000385,P_0092,US100,SELL,13558.19,US Dollar,True,True,False
T_0000353,2022-09-02 18:41:00,C_000563,P_0090,XAUUSD,BUY,451059.34,Yen,True,True,False
T_0000354,2022-09-02 18:50:00,C_000263,P_0056,EURUSD,BUY,350.09,Euro,False,False,False
T_0000355,2022-09-02 18:54:00,C_001457,P_0155,US100,BUY,336.98,US Dollar,False,False,False
T_0000356,2022-09-02 19:07:00,C_001206,P_0027,XAUUSD,SELL,706.13,Canadian Dollar,False,False,False
T_0000357,2022-09-02 12:04:01,C_001367,P_0044,AUDCAD,SELL,75723.96,Yuan,True,True,False
T_0000358,2022-09-02 14:13:02,C_000036,P_0127,EURUSD,SELL,16348.03,US Dollar,True,True,False
T_0000359,2022-09-02 19:43:00,C_000641,P_0056,AUDCAD,BUY,453.2,Euro,False,False,False
T_0000360,2022-09-02 19:43:00,C_001162,P_0159,GBPJPY,BUY,374.62,Canadian Dollar,False,False,False
T_0000361,2022-09-02 19:52:00,C_000203,P_0064,EURUSD,BUY,1363.79,US Dollar,True,True,False
T_0000362,2022-09-02 20:10:00,C_001510,P_0056,US100,SELL,364.94,Euro,False,False,False
T_0000363,2022-09-02 20:30:00,C_001838,P_0022,BTCUSD,BUY,2829.34,Euro,False,False,False
T_0000364,2022-09-02 20:31:00,C_001840,P_0022,AUDCAD,BUY,2250.21,Euro,False,False,False
T_0000365,2022-09-02 20:34:00,C_001846,P_0022,XAUUSD,BUY,214.52,Euro,False,False,False
T_0000366,2022-09-02 20:36:00,C_001839,P_0022,GBPJPY,SELL,867.31,Euro,False,False,False
T_0000367,2022-09-02 20:38:00,C_001844,P_0022,USDJPY,SELL,1922.82,Euro,False,False,False
T_0000368,2022-09-02 20:38:00,C_001837,P_0022,USDJPY,BUY,2498.38,Euro,False,False,False
T_0000369,2022-09-02 20:52:00,C_001845,P_0022,EURUSD,BUY,3269.05,Euro,False,False,False
T_0000370,2022-09-02 20:55:00,C_001842,P_0022,US100,BUY,3374.31,Euro,False,False,False
T_0000371,2022-09-02 20:58:00,C_001847,P_0022,EURUSD,BUY,2236.76,Euro,False,False,False
T_0000372,2022-09-02 21:18:00,C_001726,P_0166,EURUSD,SELL,776.37,Swiss Franc,False,False,False
T_0000373,2022-09-02 21:19:00,C_000206,P_0056,US100,SELL,52.28,Euro,False,False,False
T_0000374,2022-09-02 21:38:00,C_001331,P_0056,AUDCAD,BUY,549.55,Euro,False,False,False
T_0000375,2022-09-02 21:59:00,C_001008,P_0056,EURUSD,SELL,269.84,Euro,False,False,False
T_0000376,2022-09-02 22:19:00,C_000118,P_0040,GBPJPY,BUY,545.37,Euro,True,True,False
T_0000377,2022-09-02 22:19:00,C_001255,P_0116,BTCUSD,BUY,1029.32,Australian Dollar,False,False,False
T_0000378,2022-09-02 22:28:00,C_001183,P_0155,USDJPY,BUY,146.08,US Dollar,False,False,False
T_0000379,2022-09-02 22:29:00,C_000845,P_0165,GBPJPY,BUY,24608.77,Rupee,False,False,False
T_0000380,2022-09-02 22:29:00,C_001564,P_0155,USDJPY,BUY,678.0,US Dollar,False,False,False
T_0000381,2022-09-02 22:50:00,C_001996,P_0155,AUDCAD,SELL,39.6,US Dollar,False,False,False
T_0000382,2022-09-02 22:52:00,C_000404,P_0056,XAUUSD,SELL,261.39,Euro,False,False,False
T_0000383,2022-09-02 22:54:00,C_000116,P_0182,AUDCAD,BUY,164.95,Euro,False,False,False
T_0000384,2022-09-02 19:52:03,C_000189,P_0064,EURUSD,SELL,1386.97,US Dollar,True,True,False
T_0000385,2022-09-02 23:01:00,C_000274,P_0174,BTCUSD,SELL,3638.18,Euro,False,False,False
T_0000386,2022-09-02 23:03:00,C_000272,P_0174,EURUSD,SELL,2199.63,Euro,False,False,False
T_0000387,2022-09-02 23:06:00,C_001854,P_0140,XAUUSD,SELL,140.65,Shekel,False,False,False
T_0000388,2022-09-02 23:07:00,C_000269,P_0174,AUDCAD,BUY,3841.03,Euro,False,False,False
T_0000389,2022-09-02 23:16:00,C_000270,P_0174,US100,SELL,1055.18,Euro,False,False,False
T_0000390,2022-09-02 23:18:00,C_000346,P_0110,USDJPY,BUY,11002.46,US Dollar,True,True,False
T_0000391,2022-09-02 23:21:00,C_000273,P_0174,XAUUSD,SELL,2259.94,Euro,False,False,False
T_0000392,2022-09-02 23:23:00,C_002067,P_0056,US100,BUY,116.73,Euro,False,False,False
T_0000393,2022-09-02 23:23:00,C_001208,P_0155,EURUSD,BUY,239.47,US Dollar,False,False,False
T_0000394,2022-09-02 23:26:00,C_000271,P_0174,GBPJPY,BUY,4089.11,Euro,False,False,False
T_0000395,2022-09-02 23:27:00,C_001983,P_0195,EURUSD,BUY,69.95,UK Pound,False,False,False
T_0000396,2022-09-02 23:47:00,C_001689,P_0166,USDJPY,BUY,439.37,Swiss Franc,False,False,False
T_0000397,2022-09-02 23:53:00,C_001827,P_0155,EURUSD,BUY,327.73,US Dollar,False,False,False
T_0000398,2022-09-03 00:04:00,C_000990,P_0046,GBPJPY,SELL,3699.42,Ruble,False,False,False
T_0000399,2022-09-03 00:06:00,C_000499,P_0190,AUDCAD,BUY,41.05,US Dollar,False,False,False
T_0000400,2022-09-03 00:08:00,C_001047,P_0164,US100,SELL,95.81,US Dollar,False,False,False
T_0000401,2022-09-03 00:09:00,C_000679,P_0129,USDJPY,BUY,10398.03,US Dollar,True,False,False
T_0000402,2022-09-02 23:18:02,C_001050,P_0110,USDJPY,SELL,11146.45,US Dollar,True,True,False
T_0000403,2022-09-03 01:13:00,C_000009,P_0159,GBPJPY,BUY,6791.33,Canadian Dollar,True,True,False
T_0000404,2022-09-03 01:30:00,C_001340,P_0060,USDJPY,SELL,19792.4,Yuan,False,False,False
T_0000405,2022-09-03 01:34:00,C_001335,P_0060,US100,BUY,31053.91,Yuan,False,False,False
T_0000406,2022-09-03 01:42:00,C_001334,P_0060,EURUSD,BUY,8976.43,Yuan,False,False,False
T_0000407,2022-09-03 01:45:00,C_001333,P_0060,AUDCAD,BUY,20319.96,Yuan,False,False,False
T_0000408,2022-09-03 01:47:00,C_001341,P_0060,EURUSD,SELL,30288.51,Yuan,False,False,False
T_0000409,2022-09-03 01:47:00,C_001336,P_0060,BTCUSD,BUY,4934.95,Yuan,False,False,False
T_0000410,2022-09-03 01:50:00,C_001332,P_0060,EURUSD,SELL,10876.39,Yuan,False,False,False
T_0000411,2022-09-03 01:52:00,C_001338,P_0060,AUDCAD,SELL,14645.29,Yuan,False,False,False
T_0000412,2022-09-03 02:30:00,C_000471,P_0012,AUDCAD,BUY,2850.65,Euro,False,False,False
T_0000413,2022-09-03 02:32:00,C_000472,P_0012,BTCUSD,BUY,439.16,Euro,False,False,False
T_0000414,2022-09-03 02:34:00,C_000473,P_0012,BTCUSD,BUY,2204.96,Euro,False,False,False
T_0000415,2022-09-03 02:35:00,C_000468,P_0012,US100,BUY,3846.62,Euro,False,False,False
T_0000416,2022-09-03 02:35:00,C_000467,P_0012,EURUSD,BUY,2293.69,Euro,False,False,False
T_0000417,2022-09-03 02:58:00,C_000466,P_0012,GBPJPY,BUY,861.31,Euro,False,False,False
T_0000418,2022-09-03 02:58:00,C_000470,P_0012,AUDCAD,SELL,3988.31,Euro,False,False,False
T_0000419,2022-09-03 03:54:00,C_001798,P_0173,US100,BUY,9547.03,Swiss Franc,True,False,False
T_0000420,2022-09-03 03:58:00,C_000992,P_0072,USDJPY,BUY,3421.22,Euro,True,False,False
T_0000421,2022-09-03 04:32:00,C_000261,P_0199,XAUUSD,BUY,19586.46,Canadian Dollar,True,True,False
T_0000422,2022-09-03 01:13:01,C_000955,P_0159,GBPJPY,SELL,6778.96,Canadian Dollar,True,True,False
T_0000423,2022-09-01 05:42:03,C_000488,P_0039,GBPJPY,SELL,17.67,Swiss Franc,True,True,False
T_0000424,2022-09-03 05:33:00,C_001160,P_0092,BTCUSD,BUY,13387.39,US Dollar,True,False,False
T_0000425,2022-09-03 05:33:00,C_001595,P_0145,GBPJPY,BUY,1416.94,UK Pound,True,False,False
T_0000426,2022-09-03 06:01:00,C_000283,P_0105,US100,SELL,292.06,US Dollar,False,False,False
T_0000427,2022-09-03 06:06:00,C_000457,P_0020,EURUSD,SELL,1343.38,US Dollar,False,False,False
T_0000428,2022-09-03 06:08:00,C_001802,P_0154,BTCUSD,BUY,6400.81,US Dollar,True,True,False
T_0000429,2022-09-03 06:09:00,C_000456,P_0020,GBPJPY,BUY,715.04,US Dollar,False,False,False
T_0000430,2022-09-03 06:11:00,C_000280,P_0105,AUDCAD,BUY,77.13,US Dollar,False,False,False
T_0000431,2022-09-03 06:12:00,C_000282,P_0105,BTCUSD,SELL,132.34,US Dollar,False,False,False
T_0000432,2022-09-03 06:13:00,C_000286,P_0105,GBPJPY,BUY,3417.72,US Dollar,False,False,False
T_0000433,2022-09-03 06:14:00,C_000460,P_0020,EURUSD,BUY,4259.52,US Dollar,False,False,False
T_0000434,2022-09-03 06:15:00,C_000966,P_0159,AUDCAD,BUY,20976.12,Canadian Dollar,True,True,False
T_0000435,2022-09-03 06:16:00,C_000284,P_0105,EURUSD,BUY,4861.87,US Dollar,False,False,False
T_0000436,2022-09-03 06:18:00,C_000458,P_0020,USDJPY,SELL,4719.67,US Dollar,False,False,False
T_0000437,2022-09-03 06:19:00,C_000461,P_0020,BTCUSD,BUY,688.15,US Dollar,False,False,False
T_0000438,2022-09-03 06:19:00,C_000459,P_0020,USDJPY,BUY,4954.44,US Dollar,False,False,False
T_0000439,2022-09-03 06:28:00,C_000281,P_0105,BTCUSD,SELL,234.58,US Dollar,False,False,False
T_0000440,2022-09-03 06:29:00,C_000285,P_0105,USDJPY,SELL,993.05,US Dollar,False,False,False
T_0000441,2022-09-03 06:34:00,C_000596,P_0067,BTCUSD,BUY,2629.54,US Dollar,False,False,False
T_0000442,2022-09-03 06:39:00,C_000593,P_0067,US100,BUY,1768.43,US Dollar,False,False,False
T_0000443,2022-09-03 06:40:00,C_000594,P_0067,USDJPY,SELL,709.99,US Dollar,False,False,False
T_0000444,2022-09-03 06:49:00,C_000588,P_0067,US100,BUY,1534.12,US Dollar,False,False,False
T_0000445,2022-09-03 06:51:00,C_000590,P_0067,XAUUSD,SELL,3282.13,US Dollar,False,False,False
T_0000446,2022-09-03 06:52:00,C_000591,P_0067,EURUSD,SELL,2175.9,US Dollar,False,False,False
T_0000447,2022-09-03 06:54:00,C_000592,P_0067,XAUUSD,SELL,3180.63,US Dollar,False,False,False
T_0000448,2022-09-03 06:54:00,C_000595,P_0067,XAUUSD,BUY,897.42,US Dollar,False,False,False
T_0000449,2022-09-03 07:12:00,C_000934,P_0173,EURUSD,BUY,2024.65,Swiss Franc,True,True,False
T_0000450,2022-09-03 06:15:04,C_000577,P_0159,AUDCAD,SELL,21382.76,Canadian Dollar,True,True,False
T_0000451,2022-09-03 07:57:00,C_001972,P_0178,EURUSD,BUY,18841.21,Saudi Riyal,True,True,False
T_0000452,2022-09-03 08:01:00,C_001197,P_0197,US100,SELL,4436.21,Canadian Dollar,False,False,False
T_0000453,2022-09-03 08:02:00,C_001052,P_0145,XAUUSD,BUY,8508.56,UK Pound,True,True,False
T_0000454,2022-09-03 08:03:00,C_001198,P_0197,GBPJPY,SELL,1014.85,Canadian Dollar,False,False,False
T_0000455,2022-09-03 08:05:00,C_001196,P_0197,BTCUSD,BUY,5362.22,Canadian Dollar,False,False,False
T_0000456,2022-09-03 08:13:00,C_001192,P_0197,US100,BUY,2209.1,Canadian Dollar,False,False,False
T_0000457,2022-09-03 08:20:00,C_001195,P_0197,US100,SELL,4345.66,Canadian Dollar,False,False,False
T_0000458,2022-09-03 08:23:00,C_001199,P_0197,GBPJPY,BUY,4879.6,Canadian Dollar,False,False,False
T_0000459,2022-09-03 08:26:00,C_001193,P_0197,BTCUSD,SELL,6315.39,Canadian Dollar,False,False,False
T_0000460,2022-09-03 08:29:00,C_001194,P_0197,US100,SELL,4793.44,Canadian Dollar,False,False,False
T_0000461,2022-09-03 08:42:00,C_001155,P_0064,XAUUSD,BUY,378.51,US Dollar,True,True,False
T_0000462,2022-09-03 08:52:00,C_001660,P_0129,EURUSD,BUY,11582.87,US Dollar,True,True,False
T_0000463,2022-09-03 07:57:04,C_000014,P_0178,EURUSD,SELL,18604.39,Saudi Riyal,True,True,False
T_0000464,2022-09-03 06:08:02,C_001661,P_0154,BTCUSD,SELL,6454.98,US Dollar,True,True,False
T_0000465,2022-09-03 10:34:00,C_000216,P_0144,BTCUSD,SELL,2542.58,Euro,False,False,False
T_0000466,2022-09-03 10:34:00,C_000217,P_0144,BTCUSD,BUY,3036.29,Euro,False,False,False
T_0000467,2022-09-03 10:34:00,C_000214,P_0144,US100,BUY,206.56,Euro,False,False,False
T_0000468,2022-09-03 10:42:00,C_000218,P_0144,GBPJPY,SELL,2374.63,Euro,False,False,False
T_0000469,2022-09-03 10:47:00,C_001579,P_0044,GBPJPY,BUY,48347.98,Yuan,True,True,False
T_0000470,2022-09-03 10:48:00,C_000213,P_0144,US100,SELL,1701.0,Euro,True,False,False
T_0000471,2022-09-03 10:56:00,C_000220,P_0144,USDJPY,BUY,2619.38,Euro,False,False,False
T_0000472,2022-09-03 10:56:00,C_000215,P_0144,USDJPY,SELL,3973.65,Euro,False,False,False
T_0000473,2022-09-03 10:47:03,C_001100,P_0044,GBPJPY,SELL,49229.12,Yuan,True,True,False
T_0000474,2022-09-03 07:12:04,C_000849,P_0173,EURUSD,SELL,2056.04,Swiss Franc,True,True,False
T_0000475,2022-09-03 11:28:00,C_001806,P_0092,GBPJPY,SELL,14539.33,US Dollar,True,False,False
T_0000476,2022-09-03 11:32:00,C_000958,P_0110,XAUUSD,BUY,9786.57,US Dollar,True,False,False
T_0000477,2022-09-03 11:32:00,C_000347,P_0096,XAUUSD,BUY,2080.52,US Dollar,False,False,False
T_0000478,2022-09-03 11:37:00,C_000589,P_0092,EURUSD,BUY,4369.39,US Dollar,True,True,False
T_0000479,2022-09-03 11:46:00,C_000349,P_0096,BTCUSD,SELL,3825.01,US Dollar,False,False,False
T_0000480,2022-09-03 11:47:00,C_000350,P_0096,GBPJPY,BUY,3786.94,US Dollar,False,False,False
T_0000481,2022-09-03 11:53:00,C_000376,P_0096,AUDCAD,BUY,2155.97,US Dollar,False,False,False
T_0000482,2022-09-03 11:56:00,C_000348,P_0096,US100,SELL,2643.75,US Dollar,False,False,False
T_0000483,2022-09-03 11:58:00,C_000379,P_0096,BTCUSD,SELL,95.23,US Dollar,False,False,False
T_0000484,2022-09-03 11:59:00,C_000377,P_0096,AUDCAD,BUY,2583.67,US Dollar,False,False,False
T_0000485,2022-09-03 12:02:00,C_000712,P_0150,XAUUSD,SELL,3669.77,Euro,False,False,False
T_0000486,2022-09-03 12:03:00,C_000711,P_0150,EURUSD,SELL,1581.8,Euro,False,False,False
T_0000487,2022-09-03 12:07:00,C_000708,P_0150,EURUSD,BUY,458.21,Euro,False,False,False
T_0000488,2022-09-03 12:14:00,C_000713,P_0150,USDJPY,BUY,231.91,Euro,False,False,False
T_0000489,2022-09-03 12:16:00,C_000710,P_0150,US100,SELL,3651.84,Euro,False,False,False
T_0000490,2022-09-03 12:19:00,C_000714,P_0150,US100,BUY,3213.45,Euro,False,False,False
T_0000491,2022-09-03 12:24:00,C_000706,P_0150,AUDCAD,BUY,1759.42,Euro,False,False,False
