commission_id,timestamp,client_id,partner_id,trade_id,commission_amount,currency,is_fraudulent
CM_0000280,2022-09-02 13:16:00,C_000883,P_0046,T_0000280,1334.4255,Ruble,False
CM_0000281,2022-09-02 13:47:00,C_002078,P_0155,T_0000281,24.9505,US Dollar,False
CM_0000282,2022-09-02 13:55:00,C_000030,P_0127,T_0000282,253.65050000000002,US Dollar,True
CM_0000283,2022-09-02 14:13:00,C_002005,P_0178,T_0000283,574.7965,Saudi Riyal,True
CM_0000284,2022-09-02 14:23:00,C_000922,P_0056,T_0000284,21.5745,Euro,False
CM_0000285,2022-09-02 14:24:00,C_001834,P_0056,T_0000285,6.671500000000001,Euro,False
CM_0000286,2022-09-02 14:50:00,C_000576,P_0168,T_0000286,1077.9015,Yen,False
CM_0000287,2022-09-02 14:51:00,C_000827,P_0155,T_0000287,15.1285,US Dollar,False
CM_0000288,2022-09-02 14:52:00,C_001777,P_0166,T_0000288,8.8395,Swiss Franc,False
CM_0000289,2022-09-02 14:52:00,C_001177,P_0168,T_0000289,1459.2445,Yen,False
CM_0000290,2022-09-02 14:58:00,C_000874,P_0164,T_0000290,5.761,US Dollar,False
CM_0000291,2022-09-02 15:02:00,C_000340,P_0056,T_0000291,18.7005,Euro,False
CM_0000292,2022-09-02 15:09:00,C_000057,P_0182,T_0000292,29912.844,Euro,False
CM_0000293,2022-09-02 15:13:00,C_000025,P_0127,T_0000293,802.532,US Dollar,True
CM_0000294,2022-09-02 15:20:00,C_001795,P_0140,T_0000294,101.18700000000001,Shekel,False
CM_0000295,2022-09-02 15:21:00,C_002090,P_0155,T_0000295,7.138,US Dollar,False
CM_0000296,2022-09-02 15:25:00,C_000057,P_0182,T_0000296,628.5705,Euro,False
CM_0000297,2022-09-02 15:27:00,C_001790,P_0166,T_0000297,19.3245,Swiss Franc,False
CM_0000298,2022-09-02 15:34:00,C_000702,P_0155,T_0000298,9.6035,US Dollar,False
CM_0000299,2022-09-02 15:40:00,C_000784,P_0065,T_0000299,282.24,Rupee,False
CM_0000300,2022-09-02 15:52:00,C_001677,P_0166,T_0000300,7.913,Swiss Franc,False
CM_0000301,2022-09-02 16:07:00,C_001393,P_0102,T_0000301,52.66900000000001,Euro,False
CM_0000302,2022-09-02 16:09:00,C_000201,P_0155,T_0000302,52.428,US Dollar,False
CM_0000303,2022-09-02 16:11:00,C_000138,P_0145,T_0000303,325.6315,UK Pound,True
CM_0000304,2022-09-02 16:11:00,C_001394,P_0102,T_0000304,195.48950000000002,Euro,False
CM_0000305,2022-09-02 16:14:00,C_001395,P_0102,T_0000305,177.40550000000002,Euro,False
CM_0000306,2022-09-02 16:15:00,C_000687,P_0168,T_0000306,1454.5405,Yen,False
CM_0000307,2022-09-02 16:17:00,C_001398,P_0102,T_0000307,141.101,Euro,False
CM_0000308,2022-09-02 16:17:00,C_001396,P_0102,T_0000308,76.635,Euro,False
CM_0000309,2022-09-02 16:22:00,C_001397,P_0102,T_0000309,21.3135,Euro,False
CM_0000310,2022-09-02 16:25:00,C_001399,P_0102,T_0000310,39.4425,Euro,False
CM_0000311,2022-09-02 16:26:00,C_001392,P_0102,T_0000311,79.308,Euro,False
CM_0000312,2022-09-02 16:33:00,C_001264,P_0139,T_0000312,6.1275,Euro,False
CM_0000313,2022-09-02 16:37:00,C_001263,P_0139,T_0000313,106.6705,Euro,False
CM_0000314,2022-09-02 16:38:00,C_001258,P_0139,T_0000314,59.512,Euro,False
CM_0000315,2022-09-02 16:41:00,C_001262,P_0139,T_0000315,64.3645,Euro,False
CM_0000316,2022-09-02 16:42:00,C_002091,P_0056,T_0000316,6.3355,Euro,False
CM_0000317,2022-09-02 16:44:00,C_001463,P_0173,T_0000317,167.72500000000002,Swiss Franc,True
CM_0000318,2022-09-02 16:48:00,C_001852,P_0155,T_0000318,6.647,US Dollar,False
CM_0000319,2022-09-02 16:55:00,C_001265,P_0139,T_0000319,39.6145,Euro,False
CM_0000320,2022-09-02 16:56:00,C_001778,P_0155,T_0000320,1.4585000000000001,US Dollar,False
CM_0000321,2022-09-02 16:58:00,C_001260,P_0139,T_0000321,9.3505,Euro,False
CM_0000322,2022-09-02 17:03:00,C_000875,P_0165,T_0000322,2773.4330000000004,Rupee,False
CM_0000323,2022-09-02 17:06:00,C_001796,P_0155,T_0000323,2.234,US Dollar,False
CM_0000324,2022-09-02 17:32:00,C_001172,P_0027,T_0000324,4.214,Canadian Dollar,False
CM_0000325,2022-09-02 17:33:00,C_002057,P_0026,T_0000325,77.87100000000001,US Dollar,False
CM_0000326,2022-09-02 17:34:00,C_002052,P_0026,T_0000326,5.493500000000001,US Dollar,False
CM_0000327,2022-09-02 17:35:00,C_001150,P_0155,T_0000327,2.6235,US Dollar,False
CM_0000328,2022-09-02 17:38:00,C_002137,P_0155,T_0000328,7.426000000000001,US Dollar,False
CM_0000329,2022-09-02 17:38:00,C_000977,P_0155,T_0000329,2.507,US Dollar,False
CM_0000330,2022-09-02 17:42:00,C_002055,P_0026,T_0000330,216.29050000000004,US Dollar,False
CM_0000331,2022-09-02 17:43:00,C_002062,P_0026,T_0000331,136.206,US Dollar,False
CM_0000332,2022-09-02 17:43:00,C_002064,P_0026,T_0000332,198.8315,US Dollar,False
CM_0000333,2022-09-02 17:44:00,C_000123,P_0155,T_0000333,6.7250000000000005,US Dollar,False
CM_0000334,2022-09-02 17:46:00,C_002066,P_0026,T_0000334,188.29200000000003,US Dollar,False
CM_0000335,2022-09-02 17:47:00,C_000003,P_0072,T_0000335,55.528999999999996,Euro,False
CM_0000336,2022-09-02 17:48:00,C_001753,P_0166,T_0000336,15.788,Swiss Franc,False
CM_0000337,2022-09-02 17:51:00,C_002056,P_0026,T_0000337,80.12700000000001,US Dollar,False
CM_0000338,2022-09-02 17:57:00,C_000636,P_0092,T_0000338,687.671,US Dollar,True
CM_0000339,2022-09-02 17:57:00,C_002048,P_0026,T_0000339,187.06300000000002,US Dollar,False
CM_0000340,2022-09-02 17:58:00,C_000587,P_0155,T_0000340,9.482,US Dollar,False
CM_0000341,2022-09-02 17:58:00,C_002060,P_0026,T_0000341,94.43150000000001,US Dollar,False
CM_0000342,2022-09-02 18:04:00,C_001807,P_0155,T_0000342,12.613,US Dollar,False
CM_0000343,2022-09-02 18:08:00,C_001388,P_0155,T_0000343,1.4325,US Dollar,False
CM_0000344,2022-09-02 18:13:00,C_000906,P_0155,T_0000344,54.679,US Dollar,False
CM_0000345,2022-09-02 18:30:00,C_000984,P_0056,T_0000345,21.555500000000002,Euro,False
CM_0000346,2022-09-02 18:46:00,C_001185,P_0159,T_0000346,19.028000000000002,Canadian Dollar,False
CM_0000347,2022-09-02 19:00:00,C_001053,P_0145,T_0000347,436.307,UK Pound,True
CM_0000348,2022-09-02 19:10:00,C_000968,P_0175,T_0000348,428.216,Ruble,False
CM_0000349,2022-09-02 19:16:00,C_001040,P_0155,T_0000349,44.427,US Dollar,False
CM_0000350,2022-09-02 19:23:00,C_001209,P_0155,T_0000350,84.51150000000001,US Dollar,False
CM_0000351,2022-09-02 19:31:00,C_001918,P_0178,T_0000351,569.695,Saudi Riyal,True
CM_0000352,2022-09-02 19:37:00,C_000385,P_0092,T_0000352,677.9095000000001,US Dollar,True
CM_0000353,2022-09-02 19:41:00,C_000563,P_0090,T_0000353,22552.967000000004,Yen,False
CM_0000354,2022-09-02 19:50:00,C_000263,P_0056,T_0000354,17.5045,Euro,False
CM_0000355,2022-09-02 19:54:00,C_001457,P_0155,T_0000355,16.849,US Dollar,False
CM_0000356,2022-09-02 20:07:00,C_001206,P_0027,T_0000356,35.3065,Canadian Dollar,False
CM_0000357,2022-09-02 20:09:00,C_001367,P_0044,T_0000357,3786.1980000000003,Yuan,True
CM_0000358,2022-09-02 20:33:00,C_000036,P_0127,T_0000358,817.4015,US Dollar,False
CM_0000359,2022-09-02 20:43:00,C_000641,P_0056,T_0000359,22.66,Euro,False
CM_0000360,2022-09-02 20:43:00,C_001162,P_0159,T_0000360,18.731,Canadian Dollar,False
CM_0000361,2022-09-02 20:52:00,C_000203,P_0064,T_0000361,68.1895,US Dollar,False
CM_0000362,2022-09-02 21:10:00,C_001510,P_0056,T_0000362,18.247,Euro,False
CM_0000363,2022-09-02 21:30:00,C_001838,P_0022,T_0000363,141.467,Euro,False
CM_0000364,2022-09-02 21:31:00,C_001840,P_0022,T_0000364,112.51050000000001,Euro,False
CM_0000365,2022-09-02 21:34:00,C_001846,P_0022,T_0000365,10.726,Euro,False
CM_0000366,2022-09-02 21:36:00,C_001839,P_0022,T_0000366,43.3655,Euro,False
CM_0000367,2022-09-02 21:38:00,C_001844,P_0022,T_0000367,96.141,Euro,False
CM_0000368,2022-09-02 21:38:00,C_001837,P_0022,T_0000368,124.91900000000001,Euro,False
CM_0000369,2022-09-02 21:52:00,C_001845,P_0022,T_0000369,163.45250000000001,Euro,False
CM_0000370,2022-09-02 21:55:00,C_001842,P_0022,T_0000370,168.71550000000002,Euro,False
CM_0000371,2022-09-02 21:58:00,C_001847,P_0022,T_0000371,111.83800000000002,Euro,False
CM_0000372,2022-09-02 22:18:00,C_001726,P_0166,T_0000372,38.8185,Swiss Franc,False
CM_0000373,2022-09-02 22:19:00,C_000206,P_0056,T_0000373,2.6140000000000003,Euro,False
CM_0000374,2022-09-02 22:38:00,C_001331,P_0056,T_0000374,27.4775,Euro,False
CM_0000375,2022-09-02 22:59:00,C_001008,P_0056,T_0000375,13.491999999999999,Euro,False
CM_0000376,2022-09-02 23:19:00,C_000118,P_0040,T_0000376,27.268500000000003,Euro,False
CM_0000377,2022-09-02 23:19:00,C_001255,P_0116,T_0000377,51.466,Australian Dollar,False
CM_0000378,2022-09-02 23:28:00,C_001183,P_0155,T_0000378,7.304000000000001,US Dollar,False
CM_0000379,2022-09-02 23:29:00,C_000845,P_0165,T_0000379,1230.4385000000002,Rupee,False
CM_0000380,2022-09-02 23:29:00,C_001564,P_0155,T_0000380,33.9,US Dollar,False
CM_0000381,2022-09-02 23:50:00,C_001996,P_0155,T_0000381,1.9800000000000002,US Dollar,False
CM_0000382,2022-09-02 23:52:00,C_000404,P_0056,T_0000382,13.0695,Euro,False
CM_0000383,2022-09-02 23:54:00,C_000116,P_0182,T_0000383,8.2475,Euro,False
CM_0000384,2022-09-02 23:54:00,C_000189,P_0064,T_0000384,69.3485,US Dollar,True
CM_0000385,2022-09-03 00:01:00,C_000274,P_0174,T_0000385,181.909,Euro,False
CM_0000386,2022-09-03 00:03:00,C_000272,P_0174,T_0000386,109.98150000000001,Euro,False
CM_0000387,2022-09-03 00:06:00,C_001854,P_0140,T_0000387,7.032500000000001,Shekel,False
CM_0000388,2022-09-03 00:07:00,C_000269,P_0174,T_0000388,192.05150000000003,Euro,False
CM_0000389,2022-09-03 00:16:00,C_000270,P_0174,T_0000389,52.75900000000001,Euro,False
CM_0000390,2022-09-03 00:18:00,C_000346,P_0110,T_0000390,550.1229999999999,US Dollar,True
CM_0000391,2022-09-03 00:21:00,C_000273,P_0174,T_0000391,112.99700000000001,Euro,False
CM_0000392,2022-09-03 00:23:00,C_002067,P_0056,T_0000392,5.836500000000001,Euro,False
CM_0000393,2022-09-03 00:23:00,C_001208,P_0155,T_0000393,11.973500000000001,US Dollar,False
CM_0000394,2022-09-03 00:26:00,C_000271,P_0174,T_0000394,204.45550000000003,Euro,False
CM_0000395,2022-09-03 00:27:00,C_001983,P_0195,T_0000395,3.4975000000000005,UK Pound,False
CM_0000396,2022-09-03 00:47:00,C_001689,P_0166,T_0000396,21.968500000000002,Swiss Franc,False
CM_0000397,2022-09-03 00:53:00,C_001827,P_0155,T_0000397,16.3865,US Dollar,False
CM_0000398,2022-09-03 01:04:00,C_000990,P_0046,T_0000398,184.971,Ruble,False
CM_0000399,2022-09-03 01:06:00,C_000499,P_0190,T_0000399,2.0524999999999998,US Dollar,False
CM_0000400,2022-09-03 01:08:00,C_001047,P_0164,T_0000400,4.790500000000001,US Dollar,False
CM_0000401,2022-09-03 01:09:00,C_000679,P_0129,T_0000401,519.9015,US Dollar,True
CM_0000402,2022-09-03 01:57:00,C_001050,P_0110,T_0000402,557.3225000000001,US Dollar,True
CM_0000403,2022-09-03 02:13:00,C_000009,P_0159,T_0000403,339.5665,Canadian Dollar,True
CM_0000404,2022-09-03 02:30:00,C_001340,P_0060,T_0000404,989.6200000000001,Yuan,False
CM_0000405,2022-09-03 02:34:00,C_001335,P_0060,T_0000405,1552.6955,Yuan,False
CM_0000406,2022-09-03 02:42:00,C_001334,P_0060,T_0000406,448.8215,Yuan,False
CM_0000407,2022-09-03 02:45:00,C_001333,P_0060,T_0000407,1015.998,Yuan,False
CM_0000408,2022-09-03 02:47:00,C_001341,P_0060,T_0000408,1514.4255,Yuan,False
CM_0000409,2022-09-03 02:47:00,C_001336,P_0060,T_0000409,246.7475,Yuan,False
CM_0000410,2022-09-03 02:50:00,C_001332,P_0060,T_0000410,543.8195,Yuan,False
CM_0000411,2022-09-03 02:52:00,C_001338,P_0060,T_0000411,732.2645000000001,Yuan,False
CM_0000412,2022-09-03 03:30:00,C_000471,P_0012,T_0000412,142.5325,Euro,False
CM_0000413,2022-09-03 03:32:00,C_000472,P_0012,T_0000413,21.958000000000002,Euro,False
CM_0000414,2022-09-03 03:34:00,C_000473,P_0012,T_0000414,110.248,Euro,False
CM_0000415,2022-09-03 03:35:00,C_000468,P_0012,T_0000415,192.33100000000002,Euro,False
CM_0000416,2022-09-03 03:35:00,C_000467,P_0012,T_0000416,114.68450000000001,Euro,False
CM_0000417,2022-09-03 03:58:00,C_000466,P_0012,T_0000417,43.0655,Euro,False
CM_0000418,2022-09-03 03:58:00,C_000470,P_0012,T_0000418,199.4155,Euro,False
CM_0000419,2022-09-03 04:54:00,C_001798,P_0173,T_0000419,477.35150000000004,Swiss Franc,True
CM_0000420,2022-09-03 04:58:00,C_000992,P_0072,T_0000420,171.061,Euro,True
CM_0000421,2022-09-03 05:32:00,C_000261,P_0199,T_0000421,979.323,Canadian Dollar,True
CM_0000422,2022-09-03 06:20:00,C_000955,P_0159,T_0000422,338.94800000000004,Canadian Dollar,True
CM_0000423,2022-09-03 06:28:00,C_000488,P_0039,T_0000423,0.8835000000000002,Swiss Franc,True
CM_0000424,2022-09-03 06:33:00,C_001160,P_0092,T_0000424,669.3695,US Dollar,True
CM_0000425,2022-09-03 06:33:00,C_001595,P_0145,T_0000425,70.84700000000001,UK Pound,True
CM_0000426,2022-09-03 07:01:00,C_000283,P_0105,T_0000426,14.603000000000002,US Dollar,False
CM_0000427,2022-09-03 07:06:00,C_000457,P_0020,T_0000427,67.16900000000001,US Dollar,False
CM_0000428,2022-09-03 07:08:00,C_001802,P_0154,T_0000428,320.04050000000007,US Dollar,True
CM_0000429,2022-09-03 07:09:00,C_000456,P_0020,T_0000429,35.752,US Dollar,False
CM_0000430,2022-09-03 07:11:00,C_000280,P_0105,T_0000430,3.8565,US Dollar,False
CM_0000431,2022-09-03 07:12:00,C_000282,P_0105,T_0000431,6.617000000000001,US Dollar,False
CM_0000432,2022-09-03 07:13:00,C_000286,P_0105,T_0000432,170.886,US Dollar,False
CM_0000433,2022-09-03 07:14:00,C_000460,P_0020,T_0000433,212.97600000000003,US Dollar,False
CM_0000434,2022-09-03 07:15:00,C_000966,P_0159,T_0000434,1048.806,Canadian Dollar,True
CM_0000435,2022-09-03 07:16:00,C_000284,P_0105,T_0000435,243.0935,US Dollar,False
CM_0000436,2022-09-03 07:18:00,C_000458,P_0020,T_0000436,235.98350000000002,US Dollar,False
CM_0000437,2022-09-03 07:19:00,C_000461,P_0020,T_0000437,34.4075,US Dollar,False
CM_0000438,2022-09-03 07:19:00,C_000459,P_0020,T_0000438,247.72199999999998,US Dollar,False
CM_0000439,2022-09-03 07:28:00,C_000281,P_0105,T_0000439,11.729000000000001,US Dollar,False
CM_0000440,2022-09-03 07:29:00,C_000285,P_0105,T_0000440,49.6525,US Dollar,False
CM_0000441,2022-09-03 07:34:00,C_000596,P_0067,T_0000441,131.477,US Dollar,False
CM_0000442,2022-09-03 07:39:00,C_000593,P_0067,T_0000442,88.42150000000001,US Dollar,False
CM_0000443,2022-09-03 07:40:00,C_000594,P_0067,T_0000443,35.499500000000005,US Dollar,False
CM_0000444,2022-09-03 07:49:00,C_000588,P_0067,T_0000444,76.706,US Dollar,False
CM_0000445,2022-09-03 07:51:00,C_000590,P_0067,T_0000445,164.1065,US Dollar,False
CM_0000446,2022-09-03 07:52:00,C_000591,P_0067,T_0000446,108.79500000000002,US Dollar,False
CM_0000447,2022-09-03 07:54:00,C_000592,P_0067,T_0000447,159.03150000000002,US Dollar,False
CM_0000448,2022-09-03 07:54:00,C_000595,P_0067,T_0000448,44.871,US Dollar,False
CM_0000449,2022-09-03 08:12:00,C_000934,P_0173,T_0000449,101.23250000000002,Swiss Franc,True
CM_0000450,2022-09-03 08:16:00,C_000577,P_0159,T_0000450,1069.138,Canadian Dollar,True
CM_0000451,2022-09-03 08:57:00,C_001972,P_0178,T_0000451,942.0605,Saudi Riyal,True
CM_0000452,2022-09-03 09:01:00,C_001197,P_0197,T_0000452,221.81050000000002,Canadian Dollar,False
CM_0000453,2022-09-03 09:02:00,C_001052,P_0145,T_0000453,425.428,UK Pound,True
CM_0000454,2022-09-03 09:03:00,C_001198,P_0197,T_0000454,50.74250000000001,Canadian Dollar,False
CM_0000455,2022-09-03 09:05:00,C_001196,P_0197,T_0000455,268.11100000000005,Canadian Dollar,False
CM_0000456,2022-09-03 09:13:00,C_001192,P_0197,T_0000456,110.455,Canadian Dollar,False
CM_0000457,2022-09-03 09:20:00,C_001195,P_0197,T_0000457,217.28300000000002,Canadian Dollar,False
CM_0000458,2022-09-03 09:23:00,C_001199,P_0197,T_0000458,243.98000000000002,Canadian Dollar,False
CM_0000459,2022-09-03 09:26:00,C_001193,P_0197,T_0000459,315.76950000000005,Canadian Dollar,False
CM_0000460,2022-09-03 09:29:00,C_001194,P_0197,T_0000460,239.672,Canadian Dollar,False
CM_0000461,2022-09-03 09:42:00,C_001155,P_0064,T_0000461,18.9255,US Dollar,True
CM_0000462,2022-09-03 09:52:00,C_001660,P_0129,T_0000462,579.1435,US Dollar,True
CM_0000463,2022-09-03 10:14:00,C_000014,P_0178,T_0000463,930.2195,Saudi Riyal,True
CM_0000464,2022-09-03 11:31:00,C_001661,P_0154,T_0000464,322.749,US Dollar,True
CM_0000465,2022-09-03 11:34:00,C_000216,P_0144,T_0000465,127.129,Euro,False
CM_0000466,2022-09-03 11:34:00,C_000217,P_0144,T_0000466,151.8145,Euro,False
CM_0000467,2022-09-03 11:34:00,C_000214,P_0144,T_0000467,10.328000000000001,Euro,False
CM_0000468,2022-09-03 11:42:00,C_000218,P_0144,T_0000468,118.73150000000001,Euro,False
CM_0000469,2022-09-03 11:47:00,C_001579,P_0044,T_0000469,2417.3990000000003,Yuan,True
CM_0000470,2022-09-03 11:48:00,C_000213,P_0144,T_0000470,85.05000000000001,Euro,True
CM_0000471,2022-09-03 11:56:00,C_000220,P_0144,T_0000471,130.96900000000002,Euro,False
CM_0000472,2022-09-03 11:56:00,C_000215,P_0144,T_0000472,198.6825,Euro,False
CM_0000473,2022-09-03 12:03:00,C_001100,P_0044,T_0000473,2461.456,Yuan,True
CM_0000474,2022-09-03 12:07:00,C_000849,P_0173,T_0000474,102.802,Swiss Franc,True
CM_0000475,2022-09-03 12:28:00,C_001806,P_0092,T_0000475,726.9665,US Dollar,True
CM_0000476,2022-09-03 12:32:00,C_000958,P_0110,T_0000476,489.3285,US Dollar,True
CM_0000477,2022-09-03 12:32:00,C_000347,P_0096,T_0000477,104.02600000000001,US Dollar,False
CM_0000478,2022-09-03 12:37:00,C_000589,P_0092,T_0000478,218.46950000000004,US Dollar,True
CM_0000479,2022-09-03 12:46:00,C_000349,P_0096,T_0000479,191.25050000000002,US Dollar,False
CM_0000480,2022-09-03 12:47:00,C_000350,P_0096,T_0000480,189.347,US Dollar,False
CM_0000481,2022-09-03 12:53:00,C_000376,P_0096,T_0000481,107.79849999999999,US Dollar,False
CM_0000482,2022-09-03 12:56:00,C_000348,P_0096,T_0000482,132.1875,US Dollar,False
CM_0000483,2022-09-03 12:58:00,C_000379,P_0096,T_0000483,4.761500000000001,US Dollar,False
CM_0000484,2022-09-03 12:59:00,C_000377,P_0096,T_0000484,129.1835,US Dollar,False
CM_0000485,2022-09-03 13:02:00,C_000712,P_0150,T_0000485,183.48850000000002,Euro,False
CM_0000486,2022-09-03 13:03:00,C_000711,P_0150,T_0000486,79.09,Euro,False
CM_0000487,2022-09-03 13:07:00,C_000708,P_0150,T_0000487,22.9105,Euro,False
CM_0000488,2022-09-03 13:14:00,C_000713,P_0150,T_0000488,11.595500000000001,Euro,False
CM_0000489,2022-09-03 13:16:00,C_000710,P_0150,T_0000489,182.592,Euro,False
CM_0000490,2022-09-03 13:19:00,C_000714,P_0150,T_0000490,160.6725,Euro,False
CM_0000491,2022-09-03 13:24:00,C_000706,P_0150,T_0000491,87.971,Euro,False
CM_0000492,2022-09-03 13:27:00,C_000705,P_0150,T_0000492,151.8205,Euro,False
CM_0000493,2022-09-03 13:32:00,C_000609,P_0094,T_0000493,24453.577,Yen,False
CM_0000494,2022-09-03 13:32:00,C_000608,P_0094,T_0000494,964.805,Yen,False
CM_0000495,2022-09-03 13:38:00,C_000610,P_0094,T_0000495,4509.725,Yen,False
CM_0000496,2022-09-03 13:42:00,C_000611,P_0094,T_0000496,624.4005000000001,Yen,False
CM_0000497,2022-09-03 13:47:00,C_000612,P_0094,T_0000497,5157.029,Yen,False
CM_0000498,2022-09-03 13:57:00,C_000614,P_0094,T_0000498,14919.398000000001,Yen,False
CM_0000499,2022-09-03 13:58:00,C_001372,P_0199,T_0000499,997.0765,Canadian Dollar,True
CM_0000500,2022-09-03 14:09:00,C_000895,P_0076,T_0000500,83.2645,US Dollar,False
CM_0000501,2022-09-03 14:09:00,C_000899,P_0076,T_0000501,22.153000000000002,US Dollar,False
CM_0000502,2022-09-03 14:16:00,C_000897,P_0076,T_0000502,182.14100000000002,US Dollar,False
CM_0000503,2022-09-03 14:17:00,C_001523,P_0092,T_0000503,219.1515,US Dollar,True
CM_0000504,2022-09-03 14:22:00,C_000896,P_0076,T_0000504,216.223,US Dollar,False
CM_0000505,2022-09-03 14:28:00,C_000901,P_0076,T_0000505,197.435,US Dollar,False
CM_0000506,2022-09-03 14:29:00,C_000902,P_0076,T_0000506,234.2705,US Dollar,False
CM_0000507,2022-09-03 14:29:00,C_000900,P_0076,T_0000507,230.993,US Dollar,False
CM_0000508,2022-09-03 14:59:00,C_000882,P_0199,T_0000508,1167.842,Canadian Dollar,True
CM_0000509,2022-09-03 15:20:00,C_000288,P_0145,T_0000509,426.47450000000003,UK Pound,True
CM_0000510,2022-09-03 15:26:00,C_000254,P_0092,T_0000510,708.7515000000001,US Dollar,True
CM_0000511,2022-09-03 15:28:00,C_000523,P_0173,T_0000511,621.3995,Swiss Franc,True
CM_0000512,2022-09-03 15:51:00,C_000898,P_0129,T_0000512,584.5585,US Dollar,True
CM_0000513,2022-09-03 15:54:00,C_001591,P_0170,T_0000513,1049.322,Rupee,True
CM_0000514,2022-09-03 15:57:00,C_000182,P_0127,T_0000514,8.0675,US Dollar,True
CM_0000515,2022-09-03 17:07:00,C_000956,P_0064,T_0000515,19.230500000000003,US Dollar,True
CM_0000516,2022-09-03 17:10:00,C_000295,P_0007,T_0000516,769.2955000000001,US Dollar,True
CM_0000517,2022-09-03 17:24:00,C_001970,P_0178,T_0000517,3599.079,Saudi Riyal,True
CM_0000518,2022-09-03 17:53:00,C_000183,P_0154,T_0000518,757.0100000000001,US Dollar,True
CM_0000519,2022-09-03 18:28:00,C_001984,P_0178,T_0000519,3564.447,Saudi Riyal,True
CM_0000520,2022-09-03 18:39:00,C_000519,P_0129,T_0000520,455.6915,US Dollar,True
CM_0000521,2022-09-03 19:06:00,C_001185,P_0159,T_0000521,28.2375,Canadian Dollar,False
CM_0000522,2022-09-03 19:13:00,C_001637,P_0159,T_0000522,28.0325,Canadian Dollar,True
CM_0000523,2022-09-03 19:19:00,C_000012,P_0170,T_0000523,41189.286,Rupee,True
CM_0000524,2022-09-03 19:24:00,C_000290,P_0145,T_0000524,754.6790000000001,UK Pound,True
CM_0000525,2022-09-03 19:48:00,C_001012,P_0199,T_0000525,1154.1885,Canadian Dollar,True
CM_0000526,2022-09-03 20:01:00,C_001696,P_0119,T_0000526,1607.0010000000002,Swiss Franc,False
CM_0000527,2022-09-03 20:19:00,C_001699,P_0119,T_0000527,1952.762,Swiss Franc,False
CM_0000528,2022-09-03 20:21:00,C_001702,P_0119,T_0000528,886.0305000000001,Swiss Franc,False
CM_0000529,2022-09-03 20:23:00,C_000979,P_0170,T_0000529,41615.055,Rupee,True
CM_0000530,2022-09-03 20:46:00,C_000549,P_0044,T_0000530,294.85100000000006,Yuan,True
CM_0000531,2022-09-03 20:59:00,C_000772,P_0007,T_0000531,360.482,US Dollar,True
CM_0000532,2022-09-03 21:30:00,C_000390,P_0156,T_0000532,152.201,US Dollar,False
CM_0000533,2022-09-03 21:31:00,C_000383,P_0156,T_0000533,146.374,US Dollar,False
CM_0000534,2022-09-03 21:32:00,C_000392,P_0156,T_0000534,246.0585,US Dollar,False
CM_0000535,2022-09-03 21:33:00,C_000396,P_0156,T_0000535,221.8685,US Dollar,False
CM_0000536,2022-09-03 21:33:00,C_000386,P_0156,T_0000536,16.1685,US Dollar,False
