commission_id,timestamp,partner_account_id,client_account_id,commission_amount,currency
CM_0001350,2022-09-08 14:39:00,P_0152,C_000011,216595.165,Mexican Peso
CM_0001351,2022-09-08 14:41:00,P_0183,C_001933,365.0185,Euro
CM_0001352,2022-09-08 14:45:00,P_0152,C_000011,216504.2125,Mexican Peso
CM_0001353,2022-09-08 14:53:00,P_0040,C_000454,572.057,Euro
CM_0001354,2022-09-08 14:55:00,P_0134,C_001078,759.4105,US Dollar
CM_0001355,2022-09-08 15:05:00,P_0040,C_000407,631.2285,Euro
CM_0001356,2022-09-08 15:24:00,P_0141,C_000040,261.6245,US Dollar
CM_0001357,2022-09-08 15:27:00,P_0159,C_001185,28.2375,Canadian Dollar
CM_0001358,2022-09-08 15:33:00,P_0064,C_000128,244.0585,US Dollar
CM_0001359,2022-09-08 15:51:00,P_0131,C_000020,1238.043,Australian Dollar
CM_0001360,2022-09-08 16:01:00,P_0032,C_001097,9.419,US Dollar
CM_0001361,2022-09-08 16:02:00,P_0032,C_001089,15.336000000000002,US Dollar
CM_0001362,2022-09-08 16:02:00,P_0183,C_001583,245.568,Euro
CM_0001363,2022-09-08 16:06:00,P_0032,C_001090,66.09500000000001,US Dollar
CM_0001364,2022-09-08 16:10:00,P_0032,C_001091,76.217,US Dollar
CM_0001365,2022-09-08 16:14:00,P_0032,C_001094,227.652,US Dollar
CM_0001366,2022-09-08 16:18:00,P_0032,C_001095,140.0205,US Dollar
CM_0001367,2022-09-08 16:21:00,P_0032,C_001093,9.496,US Dollar
CM_0001368,2022-09-08 16:22:00,P_0032,C_001098,27.848000000000003,US Dollar
CM_0001369,2022-09-08 16:22:00,P_0066,C_001344,221.754,US Dollar
CM_0001370,2022-09-08 16:23:00,P_0032,C_001092,232.531,US Dollar
CM_0001371,2022-09-08 16:27:00,P_0032,C_001096,48.724,US Dollar
CM_0001372,2022-09-08 16:27:00,P_0067,C_000104,6.3585,US Dollar
CM_0001373,2022-09-08 16:35:00,P_0183,C_001493,241.842,Euro
CM_0001374,2022-09-08 16:37:00,P_0131,C_001911,1055.9530000000002,Australian Dollar
CM_0001375,2022-09-08 16:38:00,P_0041,C_000677,22.230500000000003,US Dollar
CM_0001376,2022-09-08 17:30:00,P_0041,C_000232,239.3645,US Dollar
CM_0001377,2022-09-08 17:41:00,P_0082,C_000155,317.85450000000003,Euro
CM_0001378,2022-09-08 17:49:00,P_0134,C_001533,895.219,US Dollar
CM_0001379,2022-09-08 17:53:00,P_0129,C_001001,701.9635000000001,US Dollar
CM_0001380,2022-09-08 18:12:00,P_0082,C_000173,313.004,Euro
CM_0001381,2022-09-08 18:31:00,P_0090,C_000563,87891.084,Yen
CM_0001382,2022-09-08 18:35:00,P_0121,C_002087,47188.355,US Dollar
CM_0001383,2022-09-08 18:36:00,P_0121,C_002081,112.37,US Dollar
CM_0001384,2022-09-08 18:38:00,P_0033,C_000259,561.4905,Euro
CM_0001385,2022-09-08 18:38:00,P_0121,C_002083,20759.039000000004,US Dollar
CM_0001386,2022-09-08 18:40:00,P_0041,C_000310,119.2405,US Dollar
CM_0001387,2022-09-08 18:41:00,P_0121,C_002088,199.902,US Dollar
CM_0001388,2022-09-08 18:46:00,P_0121,C_002084,173.1245,US Dollar
CM_0001389,2022-09-08 18:49:00,P_0121,C_002082,79.433,US Dollar
CM_0001390,2022-09-08 18:50:00,P_0121,C_002085,20.9535,US Dollar
CM_0001391,2022-09-08 18:53:00,P_0090,C_000563,89120.183,Yen
CM_0001392,2022-09-08 18:53:00,P_0121,C_002086,30.4795,US Dollar
CM_0001393,2022-09-08 18:54:00,P_0040,C_000017,625.2310000000001,Euro
CM_0001394,2022-09-08 19:48:00,P_0005,C_000019,161.0495,Saudi Riyal
CM_0001395,2022-09-08 19:54:00,P_0106,C_000886,115.2415,Euro
CM_0001396,2022-09-08 19:56:00,P_0120,C_001443,69.56,Euro
CM_0001397,2022-09-08 19:59:00,P_0082,C_000098,249.8185,Euro
CM_0001398,2022-09-08 20:02:00,P_0062,C_000890,655.248,US Dollar
CM_0001399,2022-09-08 20:04:00,P_0015,C_000690,137.4935,US Dollar
CM_0001400,2022-09-08 21:25:00,P_0126,C_000027,504.7575,Euro
CM_0001401,2022-09-08 21:32:00,P_0161,C_001509,985.3655,US Dollar
CM_0001402,2022-09-08 22:42:00,P_0182,C_000689,831.521,Euro
CM_0001403,2022-09-09 00:34:00,P_0147,C_001732,43.2715,Swiss Franc
CM_0001404,2022-09-09 00:39:00,P_0182,C_000430,22.5475,Euro
CM_0001405,2022-09-09 00:39:00,P_0184,C_001202,180.404,Canadian Dollar
CM_0001406,2022-09-09 00:41:00,P_0184,C_001188,56.775000000000006,Canadian Dollar
CM_0001407,2022-09-09 00:41:00,P_0184,C_001189,250.68000000000004,Canadian Dollar
CM_0001408,2022-09-09 00:42:00,P_0184,C_001187,285.4635,Canadian Dollar
CM_0001409,2022-09-09 00:43:00,P_0147,C_001736,77.755,Swiss Franc
CM_0001410,2022-09-09 00:45:00,P_0147,C_001740,79.26050000000001,Swiss Franc
CM_0001411,2022-09-09 00:45:00,P_0184,C_001191,71.3485,Canadian Dollar
CM_0001412,2022-09-09 00:47:00,P_0147,C_001730,59.136,Swiss Franc
CM_0001413,2022-09-09 00:50:00,P_0184,C_001205,32.5125,Canadian Dollar
CM_0001414,2022-09-09 00:50:00,P_0147,C_001733,167.6295,Swiss Franc
CM_0001415,2022-09-09 00:58:00,P_0147,C_001731,138.2025,Swiss Franc
CM_0001416,2022-09-09 00:58:00,P_0184,C_001184,141.56,Canadian Dollar
CM_0001417,2022-09-09 01:04:00,P_0072,C_000298,15.961000000000002,Euro
CM_0001418,2022-09-09 01:06:00,P_0164,C_001045,3.907,US Dollar
CM_0001419,2022-09-09 01:07:00,P_0164,C_001046,6.105,US Dollar
CM_0001420,2022-09-09 01:13:00,P_0168,C_001177,1459.2445,Yen
CM_0001421,2022-09-09 01:13:00,P_0190,C_002077,5.389500000000001,US Dollar
CM_0001422,2022-09-09 01:15:00,P_0056,C_000475,26.085500000000003,Euro
CM_0001423,2022-09-09 01:18:00,P_0190,C_002080,0.939,US Dollar
CM_0001424,2022-09-09 01:23:00,P_0046,C_001004,25.381,Ruble
CM_0001425,2022-09-09 01:31:00,P_0196,C_000803,9592.0895,Rupee
CM_0001426,2022-09-09 01:31:00,P_0196,C_000796,16748.3285,Rupee
CM_0001427,2022-09-09 01:32:00,P_0196,C_000805,7610.060000000001,Rupee
CM_0001428,2022-09-09 01:33:00,P_0196,C_000798,6538.098000000001,Rupee
CM_0001429,2022-09-09 01:35:00,P_0196,C_000801,15103.794000000002,Rupee
CM_0001430,2022-09-09 01:35:00,P_0056,C_001331,27.4775,Euro
CM_0001431,2022-09-09 01:38:00,P_0196,C_000804,1043.23,Rupee
CM_0001432,2022-09-09 01:39:00,P_0196,C_000802,6467.678500000001,Rupee
CM_0001433,2022-09-09 01:41:00,P_0020,C_000231,29.2265,US Dollar
CM_0001434,2022-09-09 01:42:00,P_0056,C_001793,23.527,Euro
CM_0001435,2022-09-09 01:47:00,P_0015,C_001654,371.0835,US Dollar
CM_0001436,2022-09-09 01:49:00,P_0196,C_000795,5425.9935000000005,Rupee
CM_0001437,2022-09-09 01:49:00,P_0090,C_001057,88025.935,Yen
CM_0001438,2022-09-09 01:51:00,P_0196,C_000731,409.9275,Rupee
CM_0001439,2022-09-09 01:51:00,P_0196,C_000797,3599.8805,Rupee
CM_0001440,2022-09-09 01:52:00,P_0196,C_000799,13584.8775,Rupee
CM_0001441,2022-09-09 02:01:00,P_0084,C_001971,836.1825000000001,Saudi Riyal
CM_0001442,2022-09-09 02:07:00,P_0166,C_001775,2.43,Swiss Franc
CM_0001443,2022-09-09 02:11:00,P_0116,C_001305,10.0725,Australian Dollar
CM_0001444,2022-09-09 02:14:00,P_0099,C_001066,8.5175,Yuan
CM_0001445,2022-09-09 02:17:00,P_0155,C_001059,53.1645,US Dollar
CM_0001446,2022-09-09 02:32:00,P_0168,C_001479,19206.968,Yen
CM_0001447,2022-09-09 02:33:00,P_0155,C_001964,16.6795,US Dollar
CM_0001448,2022-09-09 02:37:00,P_0161,C_001659,976.426,US Dollar
CM_0001449,2022-09-09 02:44:00,P_0056,C_000038,23.856,Euro
CM_0001450,2022-09-09 02:46:00,P_0056,C_001630,89.56900000000002,Euro
CM_0001451,2022-09-09 03:00:00,P_0154,C_000680,2221.2375,US Dollar
CM_0001452,2022-09-09 03:04:00,P_0017,C_000619,218.6915,US Dollar
CM_0001453,2022-09-09 03:05:00,P_0190,C_000296,464.9875,US Dollar
CM_0001454,2022-09-09 03:07:00,P_0017,C_000623,92.4015,US Dollar
CM_0001455,2022-09-09 03:10:00,P_0099,C_001043,42.6585,Yuan
CM_0001456,2022-09-09 03:13:00,P_0017,C_000622,203.7725,US Dollar
CM_0001457,2022-09-09 03:16:00,P_0017,C_000624,89.31200000000001,US Dollar
CM_0001458,2022-09-09 03:22:00,P_0017,C_000621,177.75050000000002,US Dollar
CM_0001459,2022-09-09 03:22:00,P_0017,C_000620,203.7925,US Dollar
CM_0001460,2022-09-09 03:26:00,P_0017,C_000618,24141.475,US Dollar
CM_0001461,2022-09-09 03:27:00,P_0017,C_000617,194.342,US Dollar
CM_0001462,2022-09-09 03:31:00,P_0166,C_001677,7.913,Swiss Franc
CM_0001463,2022-09-09 03:50:00,P_0045,C_000424,3.0155000000000003,US Dollar
CM_0001464,2022-09-09 04:25:00,P_0117,C_001680,674.335,Swiss Franc
CM_0001465,2022-09-09 04:36:00,P_0198,C_000113,2.5685,US Dollar
CM_0001466,2022-09-09 04:38:00,P_0155,C_000878,16.71,US Dollar
CM_0001467,2022-09-09 04:44:00,P_0155,C_000449,30.664,US Dollar
CM_0001468,2022-09-09 04:51:00,P_0183,C_000059,577.9340000000001,Euro
CM_0001469,2022-09-09 04:56:00,P_0155,C_001292,1.0065,US Dollar
CM_0001470,2022-09-09 04:59:00,P_0166,C_001729,28.7435,Swiss Franc
CM_0001471,2022-09-09 04:59:00,P_0155,C_001997,22.0615,US Dollar
CM_0001472,2022-09-09 05:01:00,P_0111,C_000668,217.414,US Dollar
CM_0001473,2022-09-09 05:04:00,P_0190,C_000296,243.082,US Dollar
CM_0001474,2022-09-09 05:09:00,P_0111,C_000670,196.384,US Dollar
CM_0001475,2022-09-09 05:11:00,P_0111,C_000669,47.156000000000006,US Dollar
CM_0001476,2022-09-09 05:14:00,P_0111,C_000671,28.978500000000004,US Dollar
CM_0001477,2022-09-09 05:16:00,P_0155,C_001219,15.4405,US Dollar
CM_0001478,2022-09-09 05:17:00,P_0111,C_000667,240.433,US Dollar
CM_0001479,2022-09-09 05:17:00,P_0155,C_000198,4.7490000000000006,US Dollar
CM_0001480,2022-09-09 05:19:00,P_0056,C_000211,21.713,Euro
CM_0001481,2022-09-09 05:23:00,P_0111,C_000665,217.6075,US Dollar
CM_0001482,2022-09-09 05:28:00,P_0111,C_000672,24.4815,US Dollar
CM_0001483,2022-09-09 05:32:00,P_0155,C_000244,12.0805,US Dollar
CM_0001484,2022-09-09 05:37:00,P_0165,C_000736,1181.0125,Rupee
CM_0001485,2022-09-09 05:38:00,P_0134,C_001084,891.6865,US Dollar
CM_0001486,2022-09-09 05:41:00,P_0150,C_000707,10.590000000000002,Euro
CM_0001487,2022-09-09 05:42:00,P_0155,C_001589,27.29,US Dollar
CM_0001488,2022-09-09 06:03:00,P_0065,C_000787,15747.3885,Rupee
CM_0001489,2022-09-09 06:04:00,P_0155,C_000578,1.924,US Dollar
CM_0001490,2022-09-09 06:18:00,P_0065,C_000786,14044.217000000002,Rupee
CM_0001491,2022-09-09 06:18:00,P_0161,C_000693,847.124,US Dollar
CM_0001492,2022-09-09 06:21:00,P_0065,C_000790,18019.0105,Rupee
CM_0001493,2022-09-09 06:25:00,P_0056,C_001563,5.707000000000001,Euro
CM_0001494,2022-09-09 06:27:00,P_0065,C_000785,7960.2955,Rupee
CM_0001495,2022-09-09 06:41:00,P_0199,C_001173,134.72,Canadian Dollar
CM_0001496,2022-09-09 06:45:00,P_0002,C_001528,55.651,Australian Dollar
CM_0001497,2022-09-09 07:03:00,P_0024,C_000793,15239.35,Rupee
CM_0001498,2022-09-09 07:06:00,P_0024,C_000779,15099.1985,Rupee
CM_0001499,2022-09-09 07:07:00,P_0140,C_001810,63.38250000000001,Shekel
CM_0001500,2022-09-09 07:09:00,P_0024,C_000783,1242.6225000000002,Rupee
CM_0001501,2022-09-09 07:14:00,P_0140,C_001856,9.6585,Shekel
CM_0001502,2022-09-09 07:14:00,P_0024,C_000792,724.8415,Rupee
CM_0001503,2022-09-09 07:22:00,P_0024,C_000777,729.7675,Rupee
CM_0001504,2022-09-09 07:26:00,P_0155,C_001327,22.506,US Dollar
CM_0001505,2022-09-09 07:27:00,P_0024,C_000776,2000.7625,Rupee
CM_0001506,2022-09-09 07:29:00,P_0024,C_000806,7914.389500000001,Rupee
CM_0001507,2022-09-09 07:31:00,P_0155,C_001629,19.594,US Dollar
CM_0001508,2022-09-09 07:36:00,P_0155,C_002111,12.988,US Dollar
CM_0001509,2022-09-09 07:43:00,P_0155,C_000879,54.120000000000005,US Dollar
CM_0001510,2022-09-09 07:58:00,P_0155,C_000300,6.266,US Dollar
CM_0001511,2022-09-09 08:01:00,P_0158,C_000660,92.644,US Dollar
CM_0001512,2022-09-09 08:05:00,P_0155,C_001573,2.9525,US Dollar
CM_0001513,2022-09-09 08:08:00,P_0041,C_000228,119.7145,US Dollar
CM_0001514,2022-09-09 08:09:00,P_0158,C_000662,211.7355,US Dollar
CM_0001515,2022-09-09 08:13:00,P_0158,C_000658,192.943,US Dollar
CM_0001516,2022-09-09 08:14:00,P_0158,C_000657,67.563,US Dollar
CM_0001517,2022-09-09 08:20:00,P_0158,C_000655,231.745,US Dollar
CM_0001518,2022-09-09 08:21:00,P_0198,C_000101,19.831000000000003,US Dollar
CM_0001519,2022-09-09 08:22:00,P_0158,C_000659,232.3515,US Dollar
CM_0001520,2022-09-09 08:24:00,P_0158,C_000656,151.72,US Dollar
CM_0001521,2022-09-09 08:27:00,P_0056,C_000262,180.80650000000003,Euro
CM_0001522,2022-09-09 08:40:00,P_0056,C_001088,4.413,Euro
CM_0001523,2022-09-09 08:48:00,P_0056,C_000196,4.7765,Euro
CM_0001524,2022-09-09 08:58:00,P_0168,C_001653,3833.865,Yen
CM_0001525,2022-09-09 09:01:00,P_0155,C_001791,13.529,US Dollar
CM_0001526,2022-09-09 09:02:00,P_0078,C_002118,135.9195,US Dollar
CM_0001527,2022-09-09 09:05:00,P_0056,C_000822,6.2425,Euro
CM_0001528,2022-09-09 09:10:00,P_0078,C_002120,216.50700000000003,US Dollar
CM_0001529,2022-09-09 09:14:00,P_0078,C_002113,54.238,US Dollar
CM_0001530,2022-09-09 09:14:00,P_0078,C_002119,183.6505,US Dollar
CM_0001531,2022-09-09 09:17:00,P_0078,C_002114,166.6065,US Dollar
CM_0001532,2022-09-09 09:18:00,P_0116,C_001279,16.078500000000002,Australian Dollar
CM_0001533,2022-09-09 09:19:00,P_0152,C_000110,14992.1225,Mexican Peso
CM_0001534,2022-09-09 09:20:00,P_0168,C_001486,1596.929,Yen
CM_0001535,2022-09-09 09:20:00,P_0078,C_002117,209.824,US Dollar
CM_0001536,2022-09-09 09:21:00,P_0078,C_002121,55.495000000000005,US Dollar
CM_0001537,2022-09-09 09:21:00,P_0078,C_002115,204.218,US Dollar
CM_0001538,2022-09-09 09:28:00,P_0155,C_000455,24.5165,US Dollar
CM_0001539,2022-09-09 09:28:00,P_0078,C_002116,183.7245,US Dollar
CM_0001540,2022-09-09 09:30:00,P_0015,C_000881,373.5225,US Dollar
CM_0001541,2022-09-09 09:30:00,P_0129,C_000469,0.294,US Dollar
CM_0001542,2022-09-09 09:39:00,P_0090,C_001608,6984.130000000001,Yen
CM_0001543,2022-09-09 09:40:00,P_0166,C_001655,16.101499999999998,Swiss Franc
CM_0001544,2022-09-09 09:42:00,P_0056,C_001546,17.106,Euro
CM_0001545,2022-09-09 09:47:00,P_0141,C_000227,258.8525,US Dollar
CM_0001546,2022-09-09 09:49:00,P_0056,C_000876,15.677,Euro
CM_0001547,2022-09-09 09:51:00,P_0161,C_000447,850.3285000000001,US Dollar
CM_0001548,2022-09-09 10:05:00,P_0027,C_001161,13.652500000000002,Canadian Dollar
CM_0001549,2022-09-09 10:20:00,P_0056,C_001303,12.5895,Euro
CM_0001550,2022-09-09 10:33:00,P_0030,C_000859,197.718,US Dollar
CM_0001551,2022-09-09 10:33:00,P_0089,C_001353,1172.9555,Yuan
CM_0001552,2022-09-09 10:33:00,P_0089,C_001348,240.597,Yuan
CM_0001553,2022-09-09 10:35:00,P_0030,C_000862,194.2425,US Dollar
CM_0001554,2022-09-09 10:38:00,P_0030,C_000852,136.59300000000002,US Dollar
CM_0001555,2022-09-09 10:39:00,P_0089,C_001349,713.658,Yuan
CM_0001556,2022-09-09 10:40:00,P_0089,C_001356,807.57,Yuan
CM_0001557,2022-09-09 10:41:00,P_0030,C_000865,29.724500000000003,US Dollar
CM_0001558,2022-09-09 10:41:00,P_0030,C_000858,124.01,US Dollar
CM_0001559,2022-09-09 10:44:00,P_0100,C_000018,27.784500000000005,Saudi Riyal
CM_0001560,2022-09-09 10:45:00,P_0089,C_001350,1568.928,Yuan
CM_0001561,2022-09-09 10:46:00,P_0030,C_000853,165.1925,US Dollar
CM_0001562,2022-09-09 10:47:00,P_0030,C_000851,171.74200000000002,US Dollar
CM_0001563,2022-09-09 10:49:00,P_0089,C_001354,882.5985000000001,Yuan
CM_0001564,2022-09-09 10:55:00,P_0030,C_000857,4.033,US Dollar
CM_0001565,2022-09-09 10:57:00,P_0030,C_000861,163.4035,US Dollar
CM_0001566,2022-09-09 10:58:00,P_0089,C_001351,1255.1170000000002,Yuan
CM_0001567,2022-09-09 11:00:00,P_0165,C_000847,338.077,Rupee
CM_0001568,2022-09-09 11:05:00,P_0155,C_001368,17.873500000000003,US Dollar
CM_0001569,2022-09-09 11:06:00,P_0155,C_000195,12.525,US Dollar
CM_0001570,2022-09-09 11:07:00,P_0046,C_000883,1334.4255,Ruble
CM_0001571,2022-09-09 11:09:00,P_0088,C_000222,253.4775,US Dollar
CM_0001572,2022-09-09 11:12:00,P_0062,C_001966,642.6975000000001,US Dollar
CM_0001573,2022-09-09 11:17:00,P_0155,C_000843,11.285,US Dollar
CM_0001574,2022-09-09 11:30:00,P_0027,C_001176,20.233500000000003,Canadian Dollar
CM_0001575,2022-09-09 11:32:00,P_0155,C_000287,4.934000000000001,US Dollar
CM_0001576,2022-09-09 11:35:00,P_0137,C_000248,49.71000000000001,US Dollar
CM_0001577,2022-09-09 11:37:00,P_0137,C_000252,180.5365,US Dollar
CM_0001578,2022-09-09 11:39:00,P_0137,C_000250,158.0725,US Dollar
CM_0001579,2022-09-09 11:39:00,P_0002,C_001049,56.4495,Australian Dollar
CM_0001580,2022-09-09 11:39:00,P_0137,C_000249,42.661,US Dollar
CM_0001581,2022-09-09 11:47:00,P_0137,C_000247,247.898,US Dollar
CM_0001582,2022-09-09 11:48:00,P_0137,C_000246,57.81100000000001,US Dollar
CM_0001583,2022-09-09 11:49:00,P_0062,C_000423,726.9735000000001,US Dollar
CM_0001584,2022-09-09 11:54:00,P_0044,C_001813,478.2635,Yuan
CM_0001585,2022-09-09 11:54:00,P_0137,C_000251,120.4465,US Dollar
CM_0001586,2022-09-09 11:56:00,P_0056,C_002040,6.7675,Euro
CM_0001587,2022-09-09 12:12:00,P_0106,C_000513,113.4705,Euro
CM_0001588,2022-09-09 12:13:00,P_0083,C_000464,685.855,US Dollar
CM_0001589,2022-09-09 12:24:00,P_0126,C_000028,685.7055,Euro
CM_0001590,2022-09-09 12:33:00,P_0134,C_000002,21.439,US Dollar
CM_0001591,2022-09-09 12:43:00,P_0114,C_000122,402.785,US Dollar
CM_0001592,2022-09-09 12:44:00,P_0155,C_001634,25.524500000000003,US Dollar
CM_0001593,2022-09-09 12:51:00,P_0027,C_001174,48.51050000000001,Canadian Dollar
CM_0001594,2022-09-09 12:57:00,P_0155,C_000192,9.2875,US Dollar
CM_0001595,2022-09-09 13:00:00,P_0186,C_000877,96.4225,US Dollar
CM_0001596,2022-09-09 13:03:00,P_0186,C_001553,115.87650000000002,US Dollar
CM_0001597,2022-09-09 13:03:00,P_0186,C_001554,118.7075,US Dollar
CM_0001598,2022-09-09 13:05:00,P_0015,C_001225,795.6010000000001,US Dollar
CM_0001599,2022-09-09 13:08:00,P_0186,C_001550,4.2945,US Dollar
CM_0001600,2022-09-09 13:09:00,P_0165,C_000794,6544.7515,Rupee
CM_0001601,2022-09-09 13:10:00,P_0186,C_001552,185.9735,US Dollar
CM_0001602,2022-09-09 13:11:00,P_0027,C_001206,35.3065,Canadian Dollar
CM_0001603,2022-09-09 13:14:00,P_0186,C_001549,234.677,US Dollar
CM_0001604,2022-09-09 13:16:00,P_0165,C_000782,583.802,Rupee
CM_0001605,2022-09-09 13:16:00,P_0099,C_000571,36.874500000000005,Yuan
CM_0001606,2022-09-09 13:18:00,P_0056,C_000418,10.920000000000002,Euro
CM_0001607,2022-09-09 13:18:00,P_0152,C_000147,14950.9405,Mexican Peso
CM_0001608,2022-09-09 13:19:00,P_0186,C_001547,39.261500000000005,US Dollar
CM_0001609,2022-09-09 13:21:00,P_0186,C_001548,133.29000000000002,US Dollar
CM_0001610,2022-09-09 13:21:00,P_0166,C_001772,6.947,Swiss Franc
CM_0001611,2022-09-09 13:24:00,P_0126,C_000041,59.629999999999995,Euro
CM_0001612,2022-09-09 13:24:00,P_0186,C_001551,229.50100000000003,US Dollar
CM_0001613,2022-09-09 13:27:00,P_0155,C_000906,54.679,US Dollar
CM_0001614,2022-09-09 13:30:00,P_0193,C_001874,614.197,Shekel
CM_0001615,2022-09-09 13:31:00,P_0193,C_001871,686.724,Shekel
CM_0001616,2022-09-09 13:36:00,P_0193,C_001869,403.2070000000001,Shekel
CM_0001617,2022-09-09 13:36:00,P_0106,C_001504,261.19350000000003,Euro
CM_0001618,2022-09-09 13:39:00,P_0155,C_001212,26.0805,US Dollar
CM_0001619,2022-09-09 13:41:00,P_0056,C_000508,11.552,Euro
CM_0001620,2022-09-09 13:41:00,P_0126,C_000047,0.5175,Euro
CM_0001621,2022-09-09 13:41:00,P_0015,C_000586,785.0025,US Dollar
CM_0001622,2022-09-09 13:47:00,P_0193,C_001873,8.889000000000001,Shekel
CM_0001623,2022-09-09 13:48:00,P_0193,C_001872,155.2165,Shekel
CM_0001624,2022-09-09 13:49:00,P_0193,C_001875,274.642,Shekel
CM_0001625,2022-09-09 13:49:00,P_0193,C_001876,80.017,Shekel
CM_0001626,2022-09-09 13:50:00,P_0193,C_001870,338.331,Shekel
CM_0001627,2022-09-09 13:54:00,P_0002,C_000585,1025.851,Australian Dollar
CM_0001628,2022-09-09 14:03:00,P_0056,C_001413,0.5075000000000001,Euro
CM_0001629,2022-09-09 14:07:00,P_0056,C_000479,32.347,Euro
CM_0001630,2022-09-09 14:08:00,P_0090,C_001598,7118.2825,Yen
CM_0001631,2022-09-09 14:28:00,P_0088,C_000351,248.98800000000003,US Dollar
CM_0001632,2022-09-09 14:37:00,P_0002,C_001402,1009.1985,Australian Dollar
CM_0001633,2022-09-09 14:43:00,P_0027,C_001207,6.651000000000001,Canadian Dollar
CM_0001634,2022-09-09 14:47:00,P_0114,C_000557,644.9415,US Dollar
CM_0001635,2022-09-09 14:48:00,P_0152,C_000136,7227.1075,Mexican Peso
CM_0001636,2022-09-09 15:04:00,P_0056,C_000922,21.5745,Euro
CM_0001637,2022-09-09 15:25:00,P_0082,C_000058,37.3265,Euro
CM_0001638,2022-09-09 15:48:00,P_0183,C_001814,264.23,Euro
CM_0001639,2022-09-09 15:59:00,P_0090,C_001586,55929.787500000006,Yen
CM_0001640,2022-09-09 16:00:00,P_0155,C_001389,4.9735000000000005,US Dollar
CM_0001641,2022-09-09 16:07:00,P_0165,C_000716,588.0095,Rupee
CM_0001642,2022-09-09 16:13:00,P_0155,C_001301,84.63650000000001,US Dollar
CM_0001643,2022-09-09 16:16:00,P_0155,C_002105,15.462000000000002,US Dollar
CM_0001644,2022-09-09 16:17:00,P_0168,C_000625,1202.6285,Yen
CM_0001645,2022-09-09 16:21:00,P_0165,C_000845,1230.4385000000002,Rupee
CM_0001646,2022-09-09 16:24:00,P_0166,C_001761,28.2415,Swiss Franc
CM_0001647,2022-09-09 16:26:00,P_0155,C_000200,11.0695,US Dollar
CM_0001648,2022-09-09 16:40:00,P_0155,C_000871,2.8225,US Dollar
CM_0001649,2022-09-09 16:40:00,P_0056,C_001682,23.256500000000003,Euro
CM_0001650,2022-09-09 16:50:00,P_0165,C_000873,976.3945,Rupee
CM_0001651,2022-09-09 16:52:00,P_0015,C_001025,239.97,US Dollar
CM_0001652,2022-09-09 16:55:00,P_0155,C_000275,6.774,US Dollar
CM_0001653,2022-09-09 16:55:00,P_0155,C_002139,209.20050000000003,US Dollar
CM_0001654,2022-09-09 16:57:00,P_0155,C_001675,175.0355,US Dollar
CM_0001655,2022-09-09 16:58:00,P_0083,C_001083,684.2725,US Dollar
CM_0001656,2022-09-09 17:05:00,P_0099,C_002028,39.583,Yuan
CM_0001657,2022-09-09 17:07:00,P_0182,C_000116,8.2475,Euro
CM_0001658,2022-09-09 17:14:00,P_0015,C_000870,236.035,US Dollar
CM_0001659,2022-09-09 17:27:00,P_0116,C_001243,9.8125,Australian Dollar
CM_0001660,2022-09-09 17:28:00,P_0083,C_000202,24.9375,US Dollar
CM_0001661,2022-09-09 17:28:00,P_0083,C_000202,25.355000000000004,US Dollar
CM_0001662,2022-09-09 17:34:00,P_0015,C_001148,181.60950000000005,US Dollar
CM_0001663,2022-09-09 17:35:00,P_0041,C_000258,233.15,US Dollar
CM_0001664,2022-09-09 17:38:00,P_0134,C_000375,916.8315,US Dollar
CM_0001665,2022-09-09 17:42:00,P_0152,C_000061,7157.828,Mexican Peso
CM_0001666,2022-09-09 17:44:00,P_0056,C_002089,9.745,Euro
CM_0001667,2022-09-09 17:45:00,P_0056,C_002039,21.7285,Euro
CM_0001668,2022-09-09 17:46:00,P_0166,C_001681,5.4590000000000005,Swiss Franc
CM_0001669,2022-09-09 17:46:00,P_0182,C_001054,648.384,Euro
CM_0001670,2022-09-09 18:13:00,P_0114,C_000033,637.436,US Dollar
CM_0001671,2022-09-09 18:25:00,P_0041,C_000293,475.579,US Dollar
CM_0001672,2022-09-09 18:32:00,P_0161,C_001584,774.6115,US Dollar
CM_0001673,2022-09-09 18:38:00,P_0141,C_000297,200.021,US Dollar
CM_0001674,2022-09-09 18:41:00,P_0013,C_000354,104.5105,Euro
CM_0001675,2022-09-09 18:45:00,P_0013,C_000372,97.201,Euro
CM_0001676,2022-09-09 18:47:00,P_0013,C_000356,180.81,Euro
CM_0001677,2022-09-09 18:48:00,P_0013,C_000363,144.032,Euro
CM_0001678,2022-09-09 18:49:00,P_0013,C_000370,118.775,Euro
CM_0001679,2022-09-09 18:49:00,P_0013,C_000367,49.433,Euro
CM_0001680,2022-09-09 18:50:00,P_0056,C_000160,22.274500000000003,Euro
CM_0001681,2022-09-09 18:54:00,P_0013,C_000371,115.862,Euro
CM_0001682,2022-09-09 18:54:00,P_0155,C_001555,6.7575,US Dollar
CM_0001683,2022-09-09 19:03:00,P_0130,C_000067,100.7315,US Dollar
CM_0001684,2022-09-09 19:04:00,P_0130,C_000087,21.159,US Dollar
CM_0001685,2022-09-09 19:05:00,P_0130,C_000085,215.996,US Dollar
CM_0001686,2022-09-09 19:06:00,P_0130,C_000091,3.497,US Dollar
CM_0001687,2022-09-09 19:07:00,P_0130,C_000070,77.40100000000001,US Dollar
