trade_id,timestamp,client_account_id,instrument,direction,trade_volume,is_opposite_trade,is_bonus_abuse
T_0001297,2022-09-07 13:22:01,C_000133,XAUUSD,SELL,50.18,True,False
T_0001298,2022-09-08 02:33:00,C_000528,EURUSD,BUY,3284.61,False,False
T_0001299,2022-09-08 02:35:00,C_000529,US100,SELL,2254.01,False,False
T_0001300,2022-09-08 02:40:00,C_000543,EURUSD,BUY,2790.91,False,False
T_0001301,2022-09-08 02:46:00,C_000539,EURUSD,BUY,2639.06,False,False
T_0001302,2022-09-08 02:47:00,C_000530,XAUUSD,SELL,4621.77,False,False
T_0001303,2022-09-08 02:57:00,C_000526,XAUUSD,BUY,1701.26,False,False
T_0001304,2022-09-08 02:59:00,C_000527,XAUUSD,BUY,1991.76,False,False
T_0001305,2022-09-08 03:04:00,C_001439,AUDCAD,BUY,2973.68,True,False
T_0001306,2022-09-08 00:58:01,C_001588,US100,SELL,145.24,True,False
T_0001307,2022-09-08 04:43:00,C_001062,GBPJPY,BUY,251.08,False,False
T_0001308,2022-09-06 03:59:04,C_000510,BTCUSD,SELL,13.92,True,False
T_0001309,2022-09-08 05:08:00,C_001456,BTCUSD,BUY,10932.76,True,False
T_0001310,2022-09-08 05:12:00,C_001562,US100,BUY,1417.75,True,False
T_0001311,2022-09-08 05:24:00,C_000510,BTCUSD,BUY,387.88,True,False
T_0001312,2022-09-07 22:46:02,C_001832,BTCUSD,SELL,1994.19,True,False
T_0001313,2022-09-08 05:08:04,C_001794,BTCUSD,SELL,10891.15,True,False
T_0001314,2022-09-08 06:10:00,C_001112,US100,BUY,6354.61,True,False
T_0001315,2022-09-07 17:51:04,C_001438,EURUSD,SELL,1233.04,True,False
T_0001316,2022-09-07 23:11:02,C_000294,GBPJPY,SELL,9914.88,True,False
T_0001317,2022-09-08 06:58:00,C_000243,GBPJPY,BUY,15081.26,True,False
T_0001318,2022-09-08 07:07:00,C_000065,EURUSD,BUY,11499.25,True,False
T_0001319,2022-09-08 07:22:00,C_000117,AUDCAD,SELL,7887.11,False,False
T_0001320,2022-09-08 07:32:00,C_000397,USDJPY,BUY,16952.33,True,False
T_0001321,2022-09-08 08:15:00,C_002008,USDJPY,BUY,13406.72,True,False
T_0001322,2022-09-08 08:39:00,C_000143,XAUUSD,SELL,8335.39,False,False
T_0001323,2022-09-01 00:01:01,C_001652,BTCUSD,SELL,55546.22,True,False
T_0001324,2022-09-08 05:12:03,C_001152,US100,SELL,1442.44,True,False
T_0001325,2022-09-08 09:38:00,C_001841,EURUSD,BUY,13596.59,True,False
T_0001326,2022-09-08 09:38:01,C_002041,EURUSD,SELL,13529.81,True,False
T_0001327,2022-09-08 10:02:00,C_002041,USDJPY,BUY,299.93,True,False
T_0001328,2022-09-07 14:39:01,C_001687,GBPJPY,SELL,11595.66,True,False
T_0001329,2022-09-08 10:24:00,C_001910,US100,BUY,13896.06,True,False
T_0001330,2022-09-08 10:37:00,C_001361,GBPJPY,SELL,5353.04,False,False
T_0001331,2022-09-08 10:43:00,C_001363,USDJPY,SELL,4559.81,False,False
T_0001332,2022-09-08 10:44:00,C_001362,USDJPY,BUY,671.15,False,False
T_0001333,2022-09-08 10:44:00,C_001364,USDJPY,BUY,876.57,False,False
T_0001334,2022-09-08 10:45:00,C_001580,AUDCAD,BUY,2743.61,True,False
T_0001335,2022-09-08 10:47:00,C_001360,GBPJPY,SELL,738.24,False,False
T_0001336,2022-09-08 10:47:00,C_001357,XAUUSD,BUY,2272.72,False,False
T_0001337,2022-09-08 10:54:00,C_001359,US100,BUY,1500.11,False,False
T_0001338,2022-09-08 10:55:00,C_001358,USDJPY,BUY,1094.29,False,False
T_0001339,2022-09-08 11:06:00,C_001211,XAUUSD,BUY,6756258.13,True,False
T_0001340,2022-09-05 00:08:04,C_001461,AUDCAD,SELL,32.32,True,False
T_0001341,2022-09-08 06:10:03,C_001253,US100,SELL,6268.51,True,False
T_0001342,2022-09-08 12:03:00,C_001718,XAUUSD,BUY,10582.25,False,False
T_0001343,2022-09-08 12:04:00,C_001531,GBPJPY,BUY,7221.7,True,False
T_0001344,2022-09-08 07:32:03,C_000615,USDJPY,SELL,16696.52,True,False
T_0001345,2022-09-08 10:02:01,C_000957,USDJPY,SELL,295.5,True,False
T_0001346,2022-09-08 11:06:03,C_000312,XAUUSD,SELL,6844197.45,True,False
T_0001347,2022-09-08 03:04:01,C_001638,AUDCAD,SELL,3013.81,True,False
T_0001348,2022-09-08 10:24:02,C_001958,US100,SELL,13864.61,True,False
T_0001349,2022-09-08 13:16:00,C_001125,EURUSD,BUY,16902.91,True,False
T_0001350,2022-09-08 13:39:00,C_000011,EURUSD,BUY,4331903.3,True,False
T_0001351,2022-09-08 12:04:02,C_001933,GBPJPY,SELL,7300.37,True,False
T_0001352,2022-09-08 13:39:01,C_000011,EURUSD,SELL,4330084.25,True,False
T_0001353,2022-09-08 07:07:02,C_000454,EURUSD,SELL,11441.14,True,False
T_0001354,2022-09-08 06:58:04,C_001078,GBPJPY,SELL,15188.21,True,False
T_0001355,2022-09-08 14:05:00,C_000407,AUDCAD,BUY,12624.57,True,False
T_0001356,2022-09-08 14:24:00,C_000040,AUDCAD,BUY,5232.49,True,False
T_0001357,2022-09-08 14:27:00,C_001185,AUDCAD,SELL,564.75,False,False
T_0001358,2022-09-06 22:39:03,C_000128,GBPJPY,SELL,4881.17,True,False
T_0001359,2022-09-08 14:51:00,C_000020,US100,BUY,24760.86,False,False
T_0001360,2022-09-08 15:01:00,C_001097,GBPJPY,SELL,188.38,False,False
T_0001361,2022-09-08 15:02:00,C_001089,US100,SELL,306.72,False,False
T_0001362,2022-09-08 15:02:00,C_001583,USDJPY,BUY,4911.36,True,False
T_0001363,2022-09-08 15:06:00,C_001090,USDJPY,BUY,1321.9,False,False
T_0001364,2022-09-08 15:10:00,C_001091,BTCUSD,SELL,1524.34,False,False
T_0001365,2022-09-08 15:14:00,C_001094,GBPJPY,SELL,4553.04,False,False
T_0001366,2022-09-08 15:18:00,C_001095,XAUUSD,SELL,2800.41,False,False
T_0001367,2022-09-08 15:21:00,C_001093,XAUUSD,SELL,189.92,False,False
T_0001368,2022-09-08 15:22:00,C_001098,EURUSD,SELL,556.96,False,False
T_0001369,2022-09-08 15:22:00,C_001344,GBPJPY,BUY,4435.08,False,False
T_0001370,2022-09-08 15:23:00,C_001092,AUDCAD,BUY,4650.62,False,False
T_0001371,2022-09-08 15:27:00,C_001096,BTCUSD,SELL,974.48,False,False
T_0001372,2022-09-08 15:27:00,C_000104,USDJPY,BUY,127.17,False,False
T_0001373,2022-09-08 15:02:03,C_001493,USDJPY,SELL,4836.84,True,False
T_0001374,2022-09-08 15:37:00,C_001911,BTCUSD,BUY,21119.06,False,False
T_0001375,2022-09-08 15:38:00,C_000677,XAUUSD,SELL,444.61,False,False
T_0001376,2022-09-08 16:30:00,C_000232,EURUSD,BUY,4787.29,False,False
T_0001377,2022-09-08 16:41:00,C_000155,AUDCAD,BUY,6357.09,True,False
T_0001378,2022-09-08 16:49:00,C_001533,USDJPY,BUY,17904.38,True,False
T_0001379,2022-09-08 16:53:00,C_001001,AUDCAD,BUY,14039.27,False,False
T_0001380,2022-09-08 16:41:04,C_000173,AUDCAD,SELL,6260.08,True,False
T_0001381,2022-09-06 19:08:01,C_000563,XAUUSD,SELL,1757821.68,True,False
T_0001382,2022-09-08 17:35:00,C_002087,US100,SELL,943767.1,False,False
T_0001383,2022-09-08 17:36:00,C_002081,US100,BUY,2247.4,False,False
T_0001384,2022-09-08 17:38:00,C_000259,US100,SELL,11229.81,False,False
T_0001385,2022-09-08 17:38:00,C_002083,GBPJPY,SELL,415180.78,False,False
T_0001386,2022-09-08 17:40:00,C_000310,XAUUSD,BUY,2384.81,True,False
T_0001387,2022-09-08 17:41:00,C_002088,GBPJPY,SELL,3998.04,False,False
T_0001388,2022-09-08 17:46:00,C_002084,GBPJPY,BUY,3462.49,False,False
T_0001389,2022-09-08 17:49:00,C_002082,GBPJPY,SELL,1588.66,False,False
T_0001390,2022-09-08 17:50:00,C_002085,AUDCAD,SELL,419.07,False,False
T_0001391,2022-09-08 17:53:00,C_000563,XAUUSD,BUY,1782403.66,True,False
T_0001392,2022-09-08 17:53:00,C_002086,US100,SELL,609.59,False,False
T_0001393,2022-09-08 14:05:03,C_000017,AUDCAD,SELL,12504.62,True,False
T_0001394,2022-09-08 18:48:00,C_000019,EURUSD,BUY,3220.99,True,False
T_0001395,2022-09-08 18:54:00,C_000886,US100,BUY,2304.83,True,False
T_0001396,2022-09-08 18:56:00,C_001443,US100,BUY,1391.2,True,False
T_0001397,2022-09-08 18:59:00,C_000098,AUDCAD,BUY,4996.37,False,False
T_0001398,2022-09-08 19:02:00,C_000890,XAUUSD,BUY,13104.96,True,False
T_0001399,2022-09-08 10:45:02,C_000690,AUDCAD,SELL,2749.87,True,False
T_0001400,2022-09-07 16:50:03,C_000027,GBPJPY,SELL,10095.15,True,False
T_0001401,2022-09-08 20:32:00,C_001509,USDJPY,BUY,19707.31,True,False
T_0001402,2022-09-08 13:16:01,C_000689,EURUSD,SELL,16630.42,True,False
T_0001403,2022-09-08 23:34:00,C_001732,AUDCAD,BUY,865.43,False,False
T_0001404,2022-09-08 23:39:00,C_000430,BTCUSD,BUY,450.95,False,False
T_0001405,2022-09-08 23:39:00,C_001202,XAUUSD,SELL,3608.08,False,False
T_0001406,2022-09-08 23:41:00,C_001188,AUDCAD,SELL,1135.5,False,False
T_0001407,2022-09-08 23:41:00,C_001189,XAUUSD,SELL,5013.6,False,False
T_0001408,2022-09-08 23:42:00,C_001187,US100,BUY,5709.27,False,False
T_0001409,2022-09-08 23:43:00,C_001736,US100,BUY,1555.1,False,False
T_0001410,2022-09-08 23:45:00,C_001740,AUDCAD,SELL,1585.21,False,False
T_0001411,2022-09-08 23:45:00,C_001191,XAUUSD,BUY,1426.97,False,False
T_0001412,2022-09-08 23:47:00,C_001730,EURUSD,SELL,1182.72,False,False
T_0001413,2022-09-08 23:50:00,C_001205,GBPJPY,BUY,650.25,False,False
T_0001414,2022-09-08 23:50:00,C_001733,GBPJPY,BUY,3352.59,False,False
T_0001415,2022-09-08 23:58:00,C_001731,USDJPY,SELL,2764.05,False,False
T_0001416,2022-09-08 23:58:00,C_001184,AUDCAD,BUY,2831.2,False,False
T_0001417,2022-09-09 00:04:00,C_000298,BTCUSD,BUY,319.22,False,False
T_0001418,2022-09-09 00:06:00,C_001045,XAUUSD,SELL,78.14,False,False
T_0001419,2022-09-09 00:07:00,C_001046,GBPJPY,BUY,122.1,False,False
T_0001420,2022-09-09 00:13:00,C_001177,EURUSD,SELL,29184.89,False,False
T_0001421,2022-09-09 00:13:00,C_002077,USDJPY,BUY,107.79,False,False
T_0001422,2022-09-09 00:15:00,C_000475,BTCUSD,BUY,521.71,False,False
T_0001423,2022-09-09 00:18:00,C_002080,GBPJPY,SELL,18.78,False,False
T_0001424,2022-09-09 00:23:00,C_001004,XAUUSD,BUY,507.62,False,False
T_0001425,2022-09-09 00:31:00,C_000803,BTCUSD,SELL,191841.79,False,False
T_0001426,2022-09-09 00:31:00,C_000796,EURUSD,SELL,334966.57,False,False
T_0001427,2022-09-09 00:32:00,C_000805,US100,SELL,152201.2,False,False
T_0001428,2022-09-09 00:33:00,C_000798,GBPJPY,BUY,130761.96,False,False
T_0001429,2022-09-09 00:35:00,C_000801,BTCUSD,SELL,302075.88,False,False
T_0001430,2022-09-09 00:35:00,C_001331,AUDCAD,SELL,549.55,False,False
T_0001431,2022-09-09 00:38:00,C_000804,GBPJPY,SELL,20864.6,False,False
T_0001432,2022-09-09 00:39:00,C_000802,USDJPY,BUY,129353.57,False,False
T_0001433,2022-09-09 00:41:00,C_000231,BTCUSD,SELL,584.53,False,False
T_0001434,2022-09-09 00:42:00,C_001793,EURUSD,BUY,470.54,False,False
T_0001435,2022-09-09 00:47:00,C_001654,AUDCAD,BUY,7421.67,True,False
T_0001436,2022-09-09 00:49:00,C_000795,XAUUSD,BUY,108519.87,False,False
T_0001437,2022-09-08 17:53:04,C_001057,XAUUSD,SELL,1760518.7,True,False
T_0001438,2022-09-09 00:51:00,C_000731,US100,SELL,8198.55,False,False
T_0001439,2022-09-09 00:51:00,C_000797,BTCUSD,BUY,71997.61,False,False
T_0001440,2022-09-09 00:52:00,C_000799,EURUSD,SELL,271697.55,False,False
T_0001441,2022-09-09 01:01:00,C_001971,US100,BUY,16723.65,True,False
T_0001442,2022-09-09 01:07:00,C_001775,EURUSD,BUY,48.6,False,False
T_0001443,2022-09-09 01:11:00,C_001305,USDJPY,BUY,201.45,False,False
T_0001444,2022-09-09 01:14:00,C_001066,US100,SELL,170.35,False,False
T_0001445,2022-09-09 01:17:00,C_001059,AUDCAD,BUY,1063.29,False,False
T_0001446,2022-09-09 01:32:00,C_001479,USDJPY,BUY,384139.36,False,False
T_0001447,2022-09-09 01:33:00,C_001964,EURUSD,SELL,333.59,False,False
T_0001448,2022-09-08 20:32:01,C_001659,USDJPY,SELL,19528.52,True,False
T_0001449,2022-09-09 01:44:00,C_000038,GBPJPY,SELL,477.12,False,False
T_0001450,2022-09-09 01:46:00,C_001630,US100,BUY,1791.38,False,False
T_0001451,2022-09-09 02:00:00,C_000680,US100,SELL,44424.75,False,False
T_0001452,2022-09-09 02:04:00,C_000619,USDJPY,BUY,4373.83,False,False
T_0001453,2022-09-09 02:05:00,C_000296,AUDCAD,SELL,9299.75,False,False
T_0001454,2022-09-09 02:07:00,C_000623,AUDCAD,SELL,1848.03,False,False
T_0001455,2022-09-09 02:10:00,C_001043,GBPJPY,BUY,853.17,False,False
T_0001456,2022-09-09 02:13:00,C_000622,BTCUSD,BUY,4075.45,False,False
T_0001457,2022-09-09 02:16:00,C_000624,AUDCAD,SELL,1786.24,False,False
T_0001458,2022-09-09 02:22:00,C_000621,USDJPY,SELL,3555.01,False,False
T_0001459,2022-09-09 02:22:00,C_000620,XAUUSD,SELL,4075.85,False,False
T_0001460,2022-09-09 02:26:00,C_000618,EURUSD,BUY,482829.5,False,False
T_0001461,2022-09-09 02:27:00,C_000617,XAUUSD,SELL,3886.84,False,False
T_0001462,2022-09-09 02:31:00,C_001677,EURUSD,SELL,158.26,False,False
T_0001463,2022-09-09 02:50:00,C_000424,GBPJPY,BUY,60.31,True,False
T_0001464,2022-09-08 08:15:01,C_001680,USDJPY,SELL,13486.7,True,False
T_0001465,2022-09-09 03:36:00,C_000113,AUDCAD,BUY,51.37,False,False
T_0001466,2022-09-09 03:38:00,C_000878,BTCUSD,SELL,334.2,False,False
T_0001467,2022-09-09 03:44:00,C_000449,XAUUSD,BUY,613.28,False,False
T_0001468,2022-09-09 03:51:00,C_000059,XAUUSD,BUY,11558.68,False,False
T_0001469,2022-09-09 03:56:00,C_001292,US100,SELL,20.13,False,False
T_0001470,2022-09-09 03:59:00,C_001729,USDJPY,BUY,574.87,False,False
T_0001471,2022-09-09 03:59:00,C_001997,XAUUSD,SELL,441.23,False,False
T_0001472,2022-09-09 04:01:00,C_000668,GBPJPY,SELL,4348.28,False,False
T_0001473,2022-09-09 04:04:00,C_000296,AUDCAD,SELL,4861.64,False,False
T_0001474,2022-09-09 04:09:00,C_000670,USDJPY,SELL,3927.68,False,False
T_0001475,2022-09-09 04:11:00,C_000669,USDJPY,SELL,943.12,False,False
T_0001476,2022-09-09 04:14:00,C_000671,GBPJPY,SELL,579.57,False,False
T_0001477,2022-09-09 04:16:00,C_001219,XAUUSD,SELL,308.81,False,False
T_0001478,2022-09-09 04:17:00,C_000667,AUDCAD,BUY,4808.66,False,False
T_0001479,2022-09-09 04:17:00,C_000198,XAUUSD,BUY,94.98,False,False
T_0001480,2022-09-09 04:19:00,C_000211,AUDCAD,SELL,434.26,False,False
T_0001481,2022-09-09 04:23:00,C_000665,EURUSD,BUY,4352.15,False,False
T_0001482,2022-09-09 04:28:00,C_000672,BTCUSD,SELL,489.63,False,False
T_0001483,2022-09-09 04:32:00,C_000244,XAUUSD,SELL,241.61,False,False
T_0001484,2022-09-09 04:37:00,C_000736,AUDCAD,SELL,23620.25,False,False
T_0001485,2022-09-08 16:49:03,C_001084,USDJPY,SELL,17833.73,True,False
T_0001486,2022-09-09 04:41:00,C_000707,US100,BUY,211.8,False,False
T_0001487,2022-09-09 04:42:00,C_001589,US100,BUY,545.8,False,False
T_0001488,2022-09-09 05:03:00,C_000787,EURUSD,SELL,314947.77,False,False
T_0001489,2022-09-09 05:04:00,C_000578,XAUUSD,SELL,38.48,False,False
T_0001490,2022-09-09 05:18:00,C_000786,USDJPY,SELL,280884.34,False,False
T_0001491,2022-09-09 05:18:00,C_000693,AUDCAD,BUY,16942.48,True,False
T_0001492,2022-09-09 05:21:00,C_000790,EURUSD,SELL,360380.21,False,False
T_0001493,2022-09-09 05:25:00,C_001563,EURUSD,SELL,114.14,False,False
T_0001494,2022-09-09 05:27:00,C_000785,EURUSD,BUY,159205.91,False,False
T_0001495,2022-09-07 16:39:04,C_001173,US100,SELL,2694.4,True,False
T_0001496,2022-09-09 05:45:00,C_001528,US100,BUY,1113.02,True,False
T_0001497,2022-09-09 06:03:00,C_000793,XAUUSD,SELL,304787.0,False,False
T_0001498,2022-09-09 06:06:00,C_000779,GBPJPY,SELL,301983.97,False,False
T_0001499,2022-09-09 06:07:00,C_001810,AUDCAD,BUY,1267.65,False,False
T_0001500,2022-09-09 06:09:00,C_000783,XAUUSD,SELL,24852.45,False,False
T_0001501,2022-09-09 06:14:00,C_001856,AUDCAD,BUY,193.17,False,False
T_0001502,2022-09-09 06:14:00,C_000792,GBPJPY,SELL,14496.83,False,False
T_0001503,2022-09-09 06:22:00,C_000777,US100,BUY,14595.35,False,False
T_0001504,2022-09-09 06:26:00,C_001327,XAUUSD,BUY,450.12,False,False
T_0001505,2022-09-09 06:27:00,C_000776,EURUSD,SELL,40015.25,False,False
T_0001506,2022-09-09 06:29:00,C_000806,US100,BUY,158287.79,False,False
T_0001507,2022-09-09 06:31:00,C_001629,USDJPY,SELL,391.88,False,False
T_0001508,2022-09-09 06:36:00,C_002111,US100,SELL,259.76,False,False
T_0001509,2022-09-09 06:43:00,C_000879,XAUUSD,BUY,1082.4,False,False
T_0001510,2022-09-09 06:58:00,C_000300,AUDCAD,BUY,125.32,False,False
T_0001511,2022-09-09 07:01:00,C_000660,BTCUSD,BUY,1852.88,False,False
T_0001512,2022-09-09 07:05:00,C_001573,USDJPY,BUY,59.05,False,False
T_0001513,2022-09-08 17:40:03,C_000228,XAUUSD,SELL,2394.29,True,False
T_0001514,2022-09-09 07:09:00,C_000662,AUDCAD,SELL,4234.71,False,False
T_0001515,2022-09-09 07:13:00,C_000658,GBPJPY,BUY,3858.86,False,False
T_0001516,2022-09-09 07:14:00,C_000657,AUDCAD,SELL,1351.26,False,False
T_0001517,2022-09-09 07:20:00,C_000655,EURUSD,BUY,4634.9,False,False
T_0001518,2022-09-09 07:21:00,C_000101,EURUSD,SELL,396.62,False,False
T_0001519,2022-09-09 07:22:00,C_000659,XAUUSD,SELL,4647.03,False,False
T_0001520,2022-09-09 07:24:00,C_000656,AUDCAD,BUY,3034.4,False,False
T_0001521,2022-09-09 07:27:00,C_000262,BTCUSD,SELL,3616.13,False,False
T_0001522,2022-09-09 07:40:00,C_001088,GBPJPY,BUY,88.26,False,False
T_0001523,2022-09-09 07:48:00,C_000196,EURUSD,BUY,95.53,False,False
T_0001524,2022-09-09 07:58:00,C_001653,AUDCAD,SELL,76677.3,False,False
T_0001525,2022-09-09 08:01:00,C_001791,XAUUSD,SELL,270.58,False,False
T_0001526,2022-09-09 08:02:00,C_002118,EURUSD,BUY,2718.39,False,False
T_0001527,2022-09-09 08:05:00,C_000822,AUDCAD,BUY,124.85,False,False
T_0001528,2022-09-09 08:10:00,C_002120,US100,BUY,4330.14,False,False
T_0001529,2022-09-09 08:14:00,C_002113,AUDCAD,BUY,1084.76,False,False
T_0001530,2022-09-09 08:14:00,C_002119,GBPJPY,BUY,3673.01,False,False
T_0001531,2022-09-09 08:17:00,C_002114,AUDCAD,BUY,3332.13,False,False
T_0001532,2022-09-09 08:18:00,C_001279,GBPJPY,SELL,321.57,False,False
T_0001533,2022-09-09 08:19:00,C_000110,AUDCAD,BUY,299842.45,True,False
T_0001534,2022-09-09 08:20:00,C_001486,XAUUSD,SELL,31938.58,False,False
T_0001535,2022-09-09 08:20:00,C_002117,USDJPY,SELL,4196.48,False,False
T_0001536,2022-09-09 08:21:00,C_002121,AUDCAD,SELL,1109.9,False,False
T_0001537,2022-09-09 08:21:00,C_002115,US100,BUY,4084.36,False,False
T_0001538,2022-09-09 08:28:00,C_000455,BTCUSD,SELL,490.33,False,False
T_0001539,2022-09-09 08:28:00,C_002116,BTCUSD,SELL,3674.49,False,False
T_0001540,2022-09-09 00:47:03,C_000881,AUDCAD,SELL,7470.45,True,False
T_0001541,2022-09-09 08:30:00,C_000469,GBPJPY,SELL,5.88,False,False
T_0001542,2022-09-09 08:39:00,C_001608,EURUSD,BUY,139682.6,True,False
T_0001543,2022-09-09 08:40:00,C_001655,EURUSD,SELL,322.03,False,False
T_0001544,2022-09-09 08:42:00,C_001546,GBPJPY,BUY,342.12,False,False
T_0001545,2022-09-08 14:24:02,C_000227,AUDCAD,SELL,5177.05,True,False
T_0001546,2022-09-09 08:49:00,C_000876,USDJPY,BUY,313.54,False,False
T_0001547,2022-09-09 05:18:03,C_000447,AUDCAD,SELL,17006.57,True,False
T_0001548,2022-09-09 09:05:00,C_001161,GBPJPY,BUY,273.05,False,False
T_0001549,2022-09-09 09:20:00,C_001303,GBPJPY,BUY,251.79,False,False
T_0001550,2022-09-09 09:33:00,C_000859,AUDCAD,BUY,3954.36,False,False
T_0001551,2022-09-09 09:33:00,C_001353,USDJPY,BUY,23459.11,False,False
T_0001552,2022-09-09 09:33:00,C_001348,XAUUSD,BUY,4811.94,False,False
T_0001553,2022-09-09 09:35:00,C_000862,EURUSD,SELL,3884.85,False,False
T_0001554,2022-09-09 09:38:00,C_000852,US100,SELL,2731.86,False,False
T_0001555,2022-09-09 09:39:00,C_001349,XAUUSD,SELL,14273.16,False,False
T_0001556,2022-09-09 09:40:00,C_001356,GBPJPY,SELL,16151.4,False,False
T_0001557,2022-09-09 09:41:00,C_000865,XAUUSD,BUY,594.49,False,False
T_0001558,2022-09-09 09:41:00,C_000858,US100,BUY,2480.2,False,False
T_0001559,2022-09-09 09:44:00,C_000018,GBPJPY,BUY,555.69,True,False
T_0001560,2022-09-09 09:45:00,C_001350,AUDCAD,BUY,31378.56,False,False
T_0001561,2022-09-09 09:46:00,C_000853,EURUSD,BUY,3303.85,False,False
T_0001562,2022-09-09 09:47:00,C_000851,GBPJPY,SELL,3434.84,False,False
T_0001563,2022-09-09 09:49:00,C_001354,BTCUSD,SELL,17651.97,False,False
T_0001564,2022-09-09 09:55:00,C_000857,US100,SELL,80.66,False,False
T_0001565,2022-09-09 09:57:00,C_000861,BTCUSD,BUY,3268.07,False,False
T_0001566,2022-09-09 09:58:00,C_001351,US100,SELL,25102.34,False,False
T_0001567,2022-09-09 10:00:00,C_000847,EURUSD,BUY,6761.54,False,False
T_0001568,2022-09-09 10:05:00,C_001368,USDJPY,BUY,357.47,False,False
T_0001569,2022-09-09 10:06:00,C_000195,GBPJPY,BUY,250.5,False,False
T_0001570,2022-09-09 10:07:00,C_000883,XAUUSD,SELL,26688.51,False,False
T_0001571,2022-09-09 10:09:00,C_000222,USDJPY,BUY,5069.55,True,False
T_0001572,2022-09-08 19:02:02,C_001966,XAUUSD,SELL,12853.95,True,False
T_0001573,2022-09-09 10:17:00,C_000843,GBPJPY,BUY,225.7,False,False
T_0001574,2022-09-09 10:30:00,C_001176,US100,BUY,404.67,False,False
T_0001575,2022-09-09 10:32:00,C_000287,BTCUSD,BUY,98.68,False,False
T_0001576,2022-09-09 10:35:00,C_000248,GBPJPY,BUY,994.2,False,False
T_0001577,2022-09-09 10:37:00,C_000252,US100,BUY,3610.73,False,False
T_0001578,2022-09-09 10:39:00,C_000250,BTCUSD,BUY,3161.45,False,False
T_0001579,2022-09-09 05:45:03,C_001049,US100,SELL,1128.99,True,False
T_0001580,2022-09-09 10:39:00,C_000249,GBPJPY,BUY,853.22,False,False
T_0001581,2022-09-09 10:47:00,C_000247,US100,SELL,4957.96,False,False
T_0001582,2022-09-09 10:48:00,C_000246,AUDCAD,BUY,1156.22,False,False
T_0001583,2022-09-09 10:49:00,C_000423,US100,BUY,14539.47,True,False
T_0001584,2022-09-09 10:54:00,C_001813,AUDCAD,SELL,9565.27,False,False
T_0001585,2022-09-09 10:54:00,C_000251,EURUSD,BUY,2408.93,False,False
T_0001586,2022-09-09 10:56:00,C_002040,GBPJPY,BUY,135.35,False,False
T_0001587,2022-09-08 18:54:02,C_000513,US100,SELL,2269.41,True,False
T_0001588,2022-09-09 11:13:00,C_000464,AUDCAD,BUY,13717.1,True,False
T_0001589,2022-09-09 11:24:00,C_000028,GBPJPY,BUY,13714.11,False,False
T_0001590,2022-09-09 11:33:00,C_000002,EURUSD,BUY,428.78,False,False
T_0001591,2022-09-02 10:37:02,C_000122,BTCUSD,SELL,8055.7,True,False
T_0001592,2022-09-09 11:44:00,C_001634,EURUSD,BUY,510.49,False,False
T_0001593,2022-09-09 11:51:00,C_001174,AUDCAD,SELL,970.21,False,False
T_0001594,2022-09-09 11:57:00,C_000192,EURUSD,BUY,185.75,False,False
T_0001595,2022-09-09 12:00:00,C_000877,XAUUSD,SELL,1928.45,False,False
T_0001596,2022-09-09 12:03:00,C_001553,USDJPY,BUY,2317.53,False,False
T_0001597,2022-09-09 12:03:00,C_001554,EURUSD,SELL,2374.15,False,False
T_0001598,2022-09-09 12:05:00,C_001225,GBPJPY,BUY,15912.02,True,False
T_0001599,2022-09-09 12:08:00,C_001550,EURUSD,SELL,85.89,False,False
T_0001600,2022-09-09 12:09:00,C_000794,US100,SELL,130895.03,False,False
T_0001601,2022-09-09 12:10:00,C_001552,USDJPY,BUY,3719.47,False,False
T_0001602,2022-09-09 12:11:00,C_001206,XAUUSD,SELL,706.13,False,False
T_0001603,2022-09-09 12:14:00,C_001549,USDJPY,BUY,4693.54,False,False
T_0001604,2022-09-09 12:16:00,C_000782,AUDCAD,BUY,11676.04,False,False
T_0001605,2022-09-09 12:16:00,C_000571,BTCUSD,SELL,737.49,False,False
T_0001606,2022-09-09 12:18:00,C_000418,GBPJPY,SELL,218.4,False,False
T_0001607,2022-09-09 08:19:03,C_000147,AUDCAD,SELL,299018.81,True,False
T_0001608,2022-09-09 12:19:00,C_001547,BTCUSD,SELL,785.23,False,False
T_0001609,2022-09-09 12:21:00,C_001548,BTCUSD,SELL,2665.8,False,False
T_0001610,2022-09-09 12:21:00,C_001772,US100,SELL,138.94,False,False
T_0001611,2022-09-09 12:24:00,C_000041,GBPJPY,BUY,1192.6,False,False
T_0001612,2022-09-09 12:24:00,C_001551,EURUSD,SELL,4590.02,False,False
T_0001613,2022-09-09 12:27:00,C_000906,BTCUSD,BUY,1093.58,False,False
T_0001614,2022-09-09 12:30:00,C_001874,AUDCAD,SELL,12283.94,False,False
T_0001615,2022-09-09 12:31:00,C_001871,BTCUSD,SELL,13734.48,False,False
T_0001616,2022-09-09 12:36:00,C_001869,USDJPY,SELL,8064.14,False,False
T_0001617,2022-09-09 12:36:00,C_001504,XAUUSD,BUY,5223.87,True,False
T_0001618,2022-09-09 12:39:00,C_001212,BTCUSD,SELL,521.61,False,False
T_0001619,2022-09-09 12:41:00,C_000508,US100,BUY,231.04,False,False
T_0001620,2022-09-09 12:41:00,C_000047,XAUUSD,BUY,10.35,True,False
T_0001621,2022-09-09 12:05:02,C_000586,GBPJPY,SELL,15700.05,True,False
